Identificateur de l’entité=424017,"Nom de l’entité=UPG_Auto_Testing1",Fréquence=ponctuel
Identificateur de l’entité=424017,"Nom de l’entité=UPG_Auto_Testing1",Nom du type de rapport=Multiple,Fréquence=ponctuel,Du [date]=2025-09-02,AU [date]=2025-09-06,Date de génération=2025-11-14,Durée d’une génération=14:16:29
"Type de dossier","Identificateur externe de la division des transactions","Code de type de différend","Catégorie","Code financier non-financier","Nombre","Montant de la devise de présentation","Code de devise de la présentation","Montant en devise de règlement","Code de devise de règlement"
"Dispute Summary","424018","CB","OPAACCEPT","FIN","-6","-435.52000000","USD","-435.52000000","USD"
"Dispute Summary","424018","CB","OPADENY","NON","34","3548.98000000","USD","3548.98000000","USD"
"Dispute Summary","424018","CB","OPAREQ","NON","-1","-67.95000000","USD","-67.95000000","USD"
"Dispute Summary","424018","CB","RECD","FIN","129","14030.82000000","USD","14030.82000000","USD"
"Dispute Summary","424018","CB","RECRS","NON","16","2697.00000000","USD","2697.00000000","USD"
"Dispute Summary","424018","CB","REPR","FIN","-17","-2851.13000000","USD","-2851.13000000","USD"
"Dispute Summary","424018","CB","RTM","NON","-133","-14816.59000000","USD","-14816.59000000","USD"
"Type de dossier","Identificateur externe de la division des transactions","Numéro de séquence de la transaction en différend","Code de type de différend","Catégorie","Montant de la devise de présentation du différend de l’émetteur","Montant en devise de présentation de l’action actuelle","Code de devise de la présentation","Numéro de commande de commerçant","Numéro de compte","Nom du consommateur","Code du mode de paiement","Code de raison du différend de la marque de paiement","Texte de raison du différend de la marque de paiement","Classification de la catégorie de raison ECP","Texte de classification de la catégorie de raison ECP","Date de transaction","Date de début de différend","Date d’activité","Date d’échéance de différend","Code d’utilisation de différend","Méthode d’autorisation du titulaire de compte","Texte de la méthode d’autorisation du titulaire de compte","Numéro de référence de l’acquéreur","Montant de la devise de règlement du différend de l’émetteur","Montant en devise de règlement de l’action actuelle","Code de devise de règlement","Date d’autorisation","Code d’action","Indicateur de crédit débit du titulaire de la carte","Numéro d’ajustement","Numéro de billet","Code de l’indicateur d’état","Code de méthode du jeton numérique","Indicateur de rétrofacturations groupées potentielles"
"DisputeDetails","424018","787614563","CB","RTM","-239.25000000","-239.25000000","USD","82LH8KX7EPAYZ0D","435707XXXXXX2619","","VI","13.7","CRÉDIT NON TRAITÉ","","","2025-07-27","2025-08-29","2025-09-04","2025-09-06","9","","","24692165208105600000000","-239.25000000","-239.25000000","USD","2025-07-27 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787615432","CB","RTM","-232.17000000","-232.17000000","USD","Z1TD8L07EPAYW62","411818XXXXXX2359","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-08-04","2025-08-29","2025-09-04","2025-09-06","9","","","24692165216100000000000","-232.17000000","-232.17000000","USD","2025-08-04 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787620692","CB","RTM","-89.99000000","-89.99000000","USD","KLQD8LW7EPAYX01","486122XXXXXX0925","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-08-26","2025-08-29","2025-09-04","2025-09-06","9","","","24692165238100100000000","-89.99000000","-89.99000000","USD","2025-08-26 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787623622","CB","RTM","-75.26000000","-75.26000000","USD","C7NW8HX7EPAYJ03","411398XXXXXX3186","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-05-26","2025-08-29","2025-09-04","2025-09-06","9","","","24692165146101800000000","-75.26000000","-75.26000000","USD","2025-05-26 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787624511","CB","RTM","-90.36000000","-90.36000000","USD","KVY28L27EPAYY01","439439XXXXXX9315","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-08-01","2025-08-29","2025-09-04","2025-09-06","9","","","24692165213100100000000","-90.36000000","-90.36000000","USD","2025-08-01 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787624519","CB","RTM","-90.36000000","-90.36000000","USD","LCVS8J37EPAYP03","439439XXXXXX9315","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-06-02","2025-08-29","2025-09-04","2025-09-06","9","","","24692165153107300000000","-90.36000000","-90.36000000","USD","2025-06-01 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787624525","CB","RTM","-90.36000000","-90.36000000","USD","DVKC8K37EPAYU01","439439XXXXXX9315","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-07-03","2025-08-29","2025-09-04","2025-09-06","9","","","24692165184102700000000","-90.36000000","-90.36000000","USD","2025-07-02 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787625019","CB","RTM","-75.26000000","-75.26000000","USD","4FD28KW7EPAYS02","411398XXXXXX3186","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-07-26","2025-08-29","2025-09-04","2025-09-06","9","","","24692165207104700000000","-75.26000000","-75.26000000","USD","2025-07-26 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787626488","CB","RTM","-50.28000000","-50.28000000","USD","4XBZ8L27EPAYY02","472955XXXXXX1236","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-08-01","2025-08-29","2025-09-04","2025-09-06","9","","","24692165213100100000000","-50.28000000","-50.28000000","USD","2025-08-01 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787630409","CB","RTM","-70.00000000","-70.00000000","USD","BPXF8LT7EPAYV01","411398XXXXXX9596","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-08-24","2025-08-29","2025-09-04","2025-09-06","9","","","24692165236108300000000","-70.00000000","-70.00000000","USD","2025-08-24 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787636287","CB","RTM","-162.85000000","-162.85000000","USD","R1F78K87EPAYZ02","486206XXXXXX1209","","VI","13.2","TRANSACTION RÉCURRENTE ANNULÉE","","","2025-07-08","2025-08-29","2025-09-04","2025-09-06","9","","","24692165189107000000000","-162.85000000","-162.85000000","USD","2025-07-07 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787636288","CB","RTM","-195.66000000","-195.66000000","USD","XZ5S8J87EPAYU01","486206XXXXXX1209","","VI","13.2","TRANSACTION RÉCURRENTE ANNULÉE","","","2025-06-07","2025-08-29","2025-09-04","2025-09-06","9","","","24692165158102000000000","-195.66000000","-195.66000000","USD","2025-06-06 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787637381","CB","RTM","-85.41000000","-85.41000000","USD","871Y8KN7EPAYL01","420612XXXXXX1778","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-07-20","2025-08-29","2025-09-04","2025-09-06","9","","","24692165201108600000000","-85.41000000","-85.41000000","USD","2025-07-19 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787637383","CB","RTM","-85.41000000","-85.41000000","USD","4H208JN7EPAYG01","420612XXXXXX1778","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-06-19","2025-08-29","2025-09-04","2025-09-06","9","","","24692165170102700000000","-85.41000000","-85.41000000","USD","2025-06-18 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787637387","CB","RTM","-85.41000000","-85.41000000","USD","PLKN8HP7EPAYC03","420612XXXXXX1778","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-05-20","2025-08-29","2025-09-04","2025-09-06","9","","","24692165140105500000000","-85.41000000","-85.41000000","USD","2025-05-19 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787637894","CB","RTM","-95.36000000","-95.36000000","USD","VDDV8KF7EPAYE01","413689XXXXXX4937","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-07-13","2025-08-29","2025-09-04","2025-09-06","9","","","24692165194101900000000","-95.36000000","-95.36000000","USD","2025-07-12 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787637901","CB","RTM","-125.67000000","-125.67000000","USD","0MC78JF7EPAYZ03","481582XXXXXX1772","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-06-12","2025-08-29","2025-09-04","2025-09-06","9","","","24692165163106500000000","-125.67000000","-125.67000000","USD","2025-06-11 00:00:00.000","","","","","","0",""
"DisputeDetails","424018","787651104","CB","RTM","-55.00000000","-55.00000000","USD","JG9P8LP7EPAYR02","536081XXXXXX7441","","MC","37","PAS D’AUTORISATION DU DÉTENTEUR DE CARTE","","","2025-08-20","2025-09-01","2025-09-04","2025-10-10","1","","","55432865232207600000000","-55.00000000","-55.00000000","USD","2025-08-20 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787651105","CB","RTM","-131.82000000","-131.82000000","USD","XV7B8LS7EPAYU01","536081XXXXXX5893","","MC","37","PAS D’AUTORISATION DU DÉTENTEUR DE CARTE","","","2025-08-23","2025-09-01","2025-09-04","2025-10-10","1","","","55432865235208600000000","-131.82000000","-131.82000000","USD","2025-08-23 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787655101","CB","RTM","-59.12000000","-59.12000000","USD","PGRV8LN7EPAYQ03","559552XXXXXX4811","","MC","37","PAS D’AUTORISATION DU DÉTENTEUR DE CARTE","","","2025-08-19","2025-09-01","2025-09-04","2025-10-10","1","","","55432865231207200000000","-59.12000000","-59.12000000","USD","2025-08-19 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787661525","CB","RTM","-120.94000000","-120.94000000","USD","LW758LW7EPAYX01","517604XXXXXX3153","","MC","53","NE CORRESPOND PAS À LA DESCRIPTION OU DÉFECTUEUX","","","2025-08-26","2025-09-01","2025-09-04","2025-10-10","1","","","55432865238209600000000","-120.94000000","-120.94000000","USD","2025-08-26 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787661526","CB","RTM","-124.27000000","-124.27000000","USD","JW7Y8LS7EPAYU02","517604XXXXXX3388","","MC","37","PAS D’AUTORISATION DU DÉTENTEUR DE CARTE","","","2025-08-23","2025-09-01","2025-09-04","2025-10-10","1","","","55432865235208600000000","-124.27000000","-124.27000000","USD","2025-08-23 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787671899","CB","RTM","-126.79000000","-126.79000000","USD","TT9H8LV7EPAYW02","536081XXXXXX0701","","MC","37","PAS D’AUTORISATION DU DÉTENTEUR DE CARTE","","","2025-08-25","2025-09-01","2025-09-04","2025-10-10","1","","","55432865237209300000000","-126.79000000","-126.79000000","USD","2025-08-25 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787673071","CB","RTM","-65.00000000","-65.00000000","USD","20X48LV7EPAYW03","537426XXXXXX7822","","MC","37","PAS D’AUTORISATION DU DÉTENTEUR DE CARTE","","","2025-08-25","2025-09-01","2025-09-04","2025-10-10","1","","","55432865237209300000000","-65.00000000","-65.00000000","USD","2025-08-25 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787680120","CB","RTM","-151.43000000","-151.43000000","USD","57ZS8LV7EPAYW31","527515XXXXXX4820","","MC","53","NE CORRESPOND PAS À LA DESCRIPTION OU DÉFECTUEUX","","","2025-08-26","2025-09-01","2025-09-04","2025-10-10","1","","","55432865238209700000000","-151.43000000","-151.43000000","USD","2025-08-26 00:00:00.000","","","","","","0",""
"DisputeDetails","424018","787688790","CB","RTM","-40.16000000","-40.16000000","USD","9Y4Y8LV7EPAYW01","494151XXXXXX7887","","CR","13.2","TRANSACTION RÉCURRENTE ANNULÉE","","","2025-08-25","2025-08-30","2025-09-04","2025-09-07","9","","","24510735237109100000000","-40.16000000","-40.16000000","USD","2025-08-25 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787689173","CB","RTM","-152.26000000","-152.26000000","USD","Q7FR8LY7EPAYZ02","478858XXXXXX5260","","CR","13.2","TRANSACTION RÉCURRENTE ANNULÉE","","","2025-08-28","2025-08-30","2025-09-04","2025-09-07","9","","","24510735240101900000000","-152.26000000","-152.26000000","USD","2025-08-28 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787689437","CB","RTM","-70.32000000","-70.32000000","USD","X08T8LK7EPAYN02","491793XXXXXX4166","","CR","13.2","TRANSACTION RÉCURRENTE ANNULÉE","","","2025-08-16","2025-08-30","2025-09-04","2025-09-07","9","","","24510735228101000000000","-70.32000000","-70.32000000","USD","2025-08-16 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787693594","CB","RTM","-125.37000000","-125.37000000","USD","W5S68LX7EPAYY01","415984XXXXXX8169","","VI","13.2","TRANSACTION RÉCURRENTE ANNULÉE","","","2025-08-27","2025-08-30","2025-09-04","2025-09-07","9","","","24692165239100900000000","-125.37000000","-125.37000000","USD","2025-08-27 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787694595","CB","RTM","-75.26000000","-75.26000000","USD","NS0T8LW7EPAYX03","411398XXXXXX3186","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-08-27","2025-08-30","2025-09-04","2025-09-07","9","","","24692165239100900000000","-75.26000000","-75.26000000","USD","2025-08-26 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787695260","CB","RTM","-112.53000000","-112.53000000","USD","2MWH8L47EPAYG0C","415984XXXXXX8169","","VI","13.2","TRANSACTION RÉCURRENTE ANNULÉE","","","2025-08-03","2025-08-30","2025-09-04","2025-09-07","9","","","24692165215102000000000","-112.53000000","-112.53000000","USD","2025-08-03 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787708222","CB","RTM","-65.74000000","-65.74000000","USD","CVWV8LN7EPAYQ02","481582XXXXXX9689","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-08-19","2025-08-30","2025-09-04","2025-09-07","9","","","24692165231103700000000","-65.74000000","-65.74000000","USD","2025-08-19 00:00:00.000","","","","","","0",""
"DisputeDetails","424018","787708567","CB","RTM","-65.35000000","-65.35000000","USD","PG2B8LR7EPAYT01","486281XXXXXX6090","","VI","13.2","TRANSACTION RÉCURRENTE ANNULÉE","","","2025-08-22","2025-08-30","2025-09-04","2025-09-07","9","","","24692165234106400000000","-65.35000000","-65.35000000","USD","2025-08-22 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787710069","CB","RTM","-85.25000000","-85.25000000","USD","X03V8JS7EPAYK03","410492XXXXXX1792","","VI","13.2","TRANSACTION RÉCURRENTE ANNULÉE","","","2025-06-23","2025-08-30","2025-09-04","2025-09-07","9","","","24692165174103400000000","-85.25000000","-85.25000000","USD","2025-06-22 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787710606","CB","RTM","-85.25000000","-85.25000000","USD","DWD48KR7EPAYO23","410492XXXXXX1792","","VI","13.2","TRANSACTION RÉCURRENTE ANNULÉE","","","2025-07-23","2025-08-30","2025-09-04","2025-09-07","9","","","24692165204101900000000","-85.25000000","-85.25000000","USD","2025-07-23 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787711550","CB","RTM","-137.77000000","-137.77000000","USD","6M3B8LV7EPAYW03","475666XXXXXX6692","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-08-25","2025-08-30","2025-09-04","2025-09-07","9","","","24692165237109200000000","-137.77000000","-137.77000000","USD","2025-08-25 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787711750","CB","RTM","-85.25000000","-85.25000000","USD","WQJN8HT7EPAYG01","410492XXXXXX1792","","VI","13.2","TRANSACTION RÉCURRENTE ANNULÉE","","","2025-05-24","2025-08-30","2025-09-04","2025-09-07","9","","","24692165144109200000000","-85.25000000","-85.25000000","USD","2025-05-23 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787712227","CB","RTM","-145.28000000","-145.28000000","USD","XT9Z8LX7EPAYY01","400022XXXXXX0419","","VI","13.2","TRANSACTION RÉCURRENTE ANNULÉE","","","2025-08-27","2025-08-30","2025-09-04","2025-09-07","9","","","24692165239100900000000","-145.28000000","-145.28000000","USD","2025-08-27 00:00:00.000","","","","","","0",""
"DisputeDetails","424018","787712356","CB","RTM","-70.70000000","-70.70000000","USD","1Q0P8LX7EPAYY31","410492XXXXXX4048","","VI","13.2","TRANSACTION RÉCURRENTE ANNULÉE","","","2025-08-28","2025-08-30","2025-09-04","2025-09-07","9","","","24692165240101900000000","-70.70000000","-70.70000000","USD","2025-08-28 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787712365","CB","RTM","-66.33000000","-66.33000000","USD","DPKW8KV7EPAYR03","475666XXXXXX6692","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-07-25","2025-08-30","2025-09-04","2025-09-07","9","","","24692165206103800000000","-66.33000000","-66.33000000","USD","2025-07-25 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787713489","CB","RTM","-75.37000000","-75.37000000","USD","VGSN8LV7EPAYW02","464457XXXXXX5658","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-08-25","2025-08-30","2025-09-04","2025-09-07","9","","","24692165237109200000000","-75.37000000","-75.37000000","USD","2025-08-25 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787714473","CB","RTM","-47.28000000","-47.28000000","USD","99508L77EPAYD01","436737XXXXXX1190","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-08-06","2025-08-30","2025-09-04","2025-09-07","9","","","24692165218101800000000","-47.28000000","-47.28000000","USD","2025-08-06 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787741011","CB","RTM","-372.73000000","-372.73000000","USD","4PM58LL7EPAYO02","526185XXXXXX3061","","MC","53","NE CORRESPOND PAS À LA DESCRIPTION OU DÉFECTUEUX","","","2025-08-17","2025-09-02","2025-09-04","2025-10-11","1","","","55432865229206600000000","-372.73000000","-372.73000000","USD","2025-08-17 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787745279","CB","RTM","-80.28000000","-80.28000000","USD","071K8KB7EPAYB03","552736XXXXXX0468","","MC","53","NE CORRESPOND PAS À LA DESCRIPTION OU DÉFECTUEUX","","","2025-07-09","2025-09-02","2025-09-04","2025-10-11","1","","","55432865190202900000000","-80.28000000","-80.28000000","USD","2025-07-09 00:00:00.000","","","","","","0",""
"DisputeDetails","424018","787745613","CB","RTM","-102.81000000","-102.81000000","USD","68GL8HR7EPAYE01","521422XXXXXX6678","","MC","37","PAS D’AUTORISATION DU DÉTENTEUR DE CARTE","","","2025-05-21","2025-09-02","2025-09-04","2025-10-11","1","","","55432865141206000000000","-102.81000000","-102.81000000","USD","2025-05-21 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787746935","CB","RTM","-83.43000000","-83.43000000","USD","36KX8KB7EPAYB03","544198XXXXXX1875","","MC","41","TRANSACTIONS AVEC ACONTRE-PASSATIONS RÉCURRENTES ET MARCHANDISES DIG","","","2025-07-09","2025-09-02","2025-09-04","2025-10-11","1","","","55432865190202900000000","-83.43000000","-83.43000000","USD","2025-07-09 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787746936","CB","RTM","-83.43000000","-83.43000000","USD","W8MM8HD7EPAYT01","544198XXXXXX1875","","MC","41","TRANSACTIONS AVEC ACONTRE-PASSATIONS RÉCURRENTES ET MARCHANDISES DIG","","","2025-05-10","2025-09-02","2025-09-04","2025-10-11","1","","","55432865130202400000000","-83.43000000","-83.43000000","USD","2025-05-10 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787746937","CB","RTM","-83.43000000","-83.43000000","USD","GZ6J8JC7EPAYX01","544198XXXXXX1875","","MC","41","TRANSACTIONS AVEC ACONTRE-PASSATIONS RÉCURRENTES ET MARCHANDISES DIG","","","2025-06-09","2025-09-02","2025-09-04","2025-10-11","1","","","55432865160202500000000","-83.43000000","-83.43000000","USD","2025-06-09 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787746938","CB","RTM","-83.43000000","-83.43000000","USD","WSW98L97EPAYF01","544198XXXXXX1875","","MC","41","TRANSACTIONS AVEC ACONTRE-PASSATIONS RÉCURRENTES ET MARCHANDISES DIG","","","2025-08-08","2025-09-02","2025-09-04","2025-10-11","1","","","55432865220203400000000","-83.43000000","-83.43000000","USD","2025-08-08 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787749041","CB","RTM","-71.00000000","-71.00000000","USD","8L128LQ7EPAYS01","531099XXXXXX1469","","MC","37","PAS D’AUTORISATION DU DÉTENTEUR DE CARTE","","","2025-08-21","2025-09-02","2025-09-04","2025-10-11","1","","","55432865233207900000000","-71.00000000","-71.00000000","USD","2025-08-21 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787750687","CB","RTM","-110.99000000","-110.99000000","USD","D4298L77EPAYD01","518047XXXXXX5812","","MC","37","PAS D’AUTORISATION DU DÉTENTEUR DE CARTE","","","2025-08-06","2025-09-02","2025-09-04","2025-10-11","1","","","55432865218202700000000","-110.99000000","-110.99000000","USD","2025-08-06 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787867269","CB","RTM","-81.49000000","-81.49000000","USD","685P8KX7EPAYZ5D","527515XXXXXX6007","","MC","37","PAS D’AUTORISATION DU DÉTENTEUR DE CARTE","","","2025-07-30","2025-09-02","2025-09-04","2025-10-11","1","","","55432865211200200000000","-81.49000000","-81.49000000","USD","2025-07-30 00:00:00.000","","","","","","0",""
"DisputeDetails","424018","787867270","CB","RTM","-128.13000000","-128.13000000","USD","D4VF8LB7EPAYG53","527519XXXXXX5361","","MC","37","PAS D’AUTORISATION DU DÉTENTEUR DE CARTE","","","2025-08-13","2025-09-02","2025-09-04","2025-10-11","1","","","55432865225205200000000","-128.13000000","-128.13000000","USD","2025-08-13 00:00:00.000","","","","","","0",""
"DisputeDetails","424018","787867271","CB","RTM","-81.64000000","-81.64000000","USD","N2NQ8LH7EPAYL03","559627XXXXXX0947","","MC","53","NE CORRESPOND PAS À LA DESCRIPTION OU DÉFECTUEUX","","","2025-08-14","2025-09-02","2025-09-04","2025-10-11","1","","","55432865226205500000000","-81.64000000","-81.64000000","USD","2025-08-14 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787878686","CB","RTM","-70.22000000","-70.22000000","USD","6M1K8KX7EPAYZ0D","482915XXXXXX5778","","CR","13.7","CRÉDIT NON TRAITÉ","","","2025-07-27","2025-08-31","2025-09-04","2025-09-08","9","","","24510735208105600000000","-70.22000000","-70.22000000","USD","2025-07-27 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787878842","CB","RTM","-60.36000000","-60.36000000","USD","X06H8KZ7EPAYV52","431662XXXXXX6432","","CR","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-08-01","2025-08-31","2025-09-04","2025-09-08","9","","","24510735213100100000000","-60.36000000","-60.36000000","USD","2025-08-01 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787879023","CB","RTM","-65.21000000","-65.21000000","USD","4TFV8LC7EPAYH02","472955XXXXXX0902","","CR","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-08-10","2025-08-31","2025-09-04","2025-09-08","9","","","24510735222105500000000","-65.21000000","-65.21000000","USD","2025-08-10 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787879024","CB","RTM","-65.21000000","-65.21000000","USD","M5NX8JD7EPAYY02","472955XXXXXX0902","","CR","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-06-10","2025-08-31","2025-09-04","2025-09-08","9","","","24510735161105300000000","-65.21000000","-65.21000000","USD","2025-06-10 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787879025","CB","RTM","-65.21000000","-65.21000000","USD","ZM7C8KF7EPAYE03","472955XXXXXX0902","","CR","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-07-13","2025-08-31","2025-09-04","2025-09-08","9","","","24510735194102500000000","-65.21000000","-65.21000000","USD","2025-07-12 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787879577","CB","RTM","-77.07000000","-77.07000000","USD","8LM98LV7EPAYW03","429445XXXXXX1610","","CR","13.2","TRANSACTION RÉCURRENTE ANNULÉE","","","2025-08-25","2025-08-31","2025-09-04","2025-09-08","9","","","24510735237109200000000","-77.07000000","-77.07000000","USD","2025-08-25 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787880117","CB","RTM","-73.20000000","-73.20000000","USD","GQ628L07EPAYW03","486876XXXXXX3416","","CR","13.2","TRANSACTION RÉCURRENTE ANNULÉE","","","2025-07-31","2025-08-31","2025-09-04","2025-09-08","9","","","24510735212109000000000","-73.20000000","-73.20000000","USD","2025-07-30 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787884897","CB","RTM","-80.70000000","-80.70000000","USD","J55F8LT7EPAYV02","433187XXXXXX6504","","VI","13.2","TRANSACTION RÉCURRENTE ANNULÉE","","","2025-08-24","2025-08-31","2025-09-04","2025-09-08","9","","","24692165236108300000000","-80.70000000","-80.70000000","USD","2025-08-24 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787889294","CB","RTM","-69.39000000","-69.39000000","USD","4MNR8L27EPAYY02","413663XXXXXX1272","","VI","13.2","TRANSACTION RÉCURRENTE ANNULÉE","","","2025-08-01","2025-08-31","2025-09-04","2025-09-08","9","","","24692165213100100000000","-69.39000000","-69.39000000","USD","2025-08-01 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787890961","CB","RTM","-80.73000000","-80.73000000","USD","Q2708JL7EPAYE01","411398XXXXXX7766","","VI","13.2","TRANSACTION RÉCURRENTE ANNULÉE","","","2025-06-17","2025-08-31","2025-09-04","2025-09-08","9","","","24692165168100900000000","-80.73000000","-80.73000000","USD","2025-06-16 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787890968","CB","RTM","-80.73000000","-80.73000000","USD","ZPJG8KH7EPAYG02","411398XXXXXX7766","","VI","13.1","SERVICES NON RENDUS OU MARCHANDISE NON REÇUE","","","2025-07-15","2025-08-31","2025-09-04","2025-09-08","9","","","24692165196103700000000","-80.73000000","-80.73000000","USD","2025-07-14 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787892203","CB","RTM","-50.25000000","-50.25000000","USD","18QC8K57EPAYW02","481870XXXXXX3787","","VI","13.2","TRANSACTION RÉCURRENTE ANNULÉE","","","2025-07-05","2025-08-31","2025-09-04","2025-09-08","9","","","24692165186104500000000","-50.25000000","-50.25000000","USD","2025-07-04 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787892214","CB","RTM","-70.28000000","-70.28000000","USD","8FWL8KB7EPAYB03","400688XXXXXX9069","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-07-11","2025-08-31","2025-09-04","2025-09-08","9","","","24692165192100000000000","-70.28000000","-70.28000000","USD","2025-07-09 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787894512","CB","RTM","-95.00000000","-95.00000000","USD","Z4B18LZ7EPAYA01","414865XXXXXX4676","","VI","13.2","TRANSACTION RÉCURRENTE ANNULÉE","","","2025-08-29","2025-08-31","2025-09-04","2025-09-08","9","","","24692165241102800000000","-95.00000000","-95.00000000","USD","2025-08-29 00:00:00.000","","","","","","3",""
"DisputeDetails","424018","787895204","CB","RTM","-55.00000000","-55.00000000","USD","6QM68LF7EPAYJ02","400086XXXXXX2310","","VI","10.4","TRANSACTION FRAUDULEUSE - SANS CARTE","","","2025-08-12","2025-08-31","2025-09-04","2025-09-08","9","","","24692165224107300000000","-55.00000000","-55.00000000","USD","2025-08-12 00:00:00.000","","","","","","3",""
