Identificateur de l’entité=424017,"Nom de l’entité=UPG_Auto_Testing1",Fréquence=ponctuel
Identificateur de l’entité=424017,"Nom de l’entité=UPG_Auto_Testing1",Nom du type de rapport=Multiple,Fréquence=ponctuel,Du [date]=2025-10-23,AU [date]=2025-10-30,Date de génération=2025-11-10,Durée d’une génération=15:13:17
"Type de dossier","Code de devise de la présentation","Code de devise de règlement","Code du mode de paiement","Code de qualification d’interchange","Texte de qualification d’interchange","Taux des frais","Montant des frais de service","Nombre de ventes","Pourcentage de nombre","Montant des ventes","Pourcentage de montant"
"Résumé de la qualification à l’interchange","USD","USD","VI","V105","Visa Non-Qualified Consumer Credit","0.03150000","0.100000000","189","0.03780756151","-10070.15000000","0.08986995912"
"Résumé de la qualification à l’interchange","USD","USD","VI","V231","Visa Business Tier 1 - Product 1 - CNP","0.02650000","0.100000000","570","0.1140228046","-15444.74000000","0.1378349034"
"Résumé de la qualification à l’interchange","USD","USD","VI","V234","Visa Corporate Card - Card Not Present","0.02700000","0.100000000","177","0.03540708142","-4869.73000000","0.04345937608"
"Résumé de la qualification à l’interchange","USD","USD","VI","V237","Visa Purchasing Card - Card Not Present","0.02700000","0.100000000","23","0.004600920184","-307.36000000","0.002743000912"
"Résumé de la qualification à l’interchange","USD","USD","VI","V338","Visa Debit & Prepaid Regulated","0.00050000","0.220000000","400","0.0800160032","-11510.65000000","0.1027255448"
"Résumé de la qualification à l’interchange","ARS","USD","VI","V987","Visa Interregional Non-Premium Card Not Present","0.01600000","0.000000000","420","0.08401680336","-8.22000000","7.335849655e-05"
"Résumé de la qualification à l’interchange","CLP","USD","VI","V987","Visa Interregional Non-Premium Card Not Present","0.01600000","0.000000000","418","0.08361672334","-1331.26000000","0.01188068517"
"Résumé de la qualification à l’interchange","COP","USD","VI","V987","Visa Interregional Non-Premium Card Not Present","0.01600000","0.000000000","418","0.08361672334","4.47000000","-3.989202914e-05"
"Résumé de la qualification à l’interchange","USD","USD","VI","V987","Visa Interregional Non-Premium Card Not Present","0.01600000","0.000000000","12","0.002400480096","-108.24000000","0.0009659761151"
"Résumé de la qualification à l’interchange","MXN","USD","VI","V989","Visa Interregional Business Card Not Present","0.02000000","0.000000000","480","0.09601920384","-786.75000000","0.007021264861"
"Résumé de la qualification à l’interchange","PEN","USD","VI","V989","Visa Interregional Business Card Not Present","0.02000000","0.000000000","432","0.08641728346","-15079.90000000","0.1345789285"
"Résumé de la qualification à l’interchange","USD","USD","VI","V989","Visa Interregional Business Card Not Present","0.02000000","0.000000000","34","0.006801360272","-3585.95000000","0.03200242101"
"Résumé de la qualification à l’interchange","USD","USD","VI","V991","Visa Interregional Corporate Card Not Present","0.02000000","0.000000000","29","0.005801160232","-356.24000000","0.003179225159"
"Résumé de la qualification à l’interchange","USD","USD","VI","VC1V","Visa Global B2B Virtual CommercialChoice Travel-Prog 19","0.00000000","0.000000000","2","0.000400080016","40.00000000","-0.0003569756523"
"Résumé de la qualification à l’interchange","USD","USD","VI","VCEB","Visa CPS E-Commerce Basic","0.01800000","0.100000000","1100","0.2200440088","-37998.40000000","0.3391125907"
"Résumé de la qualification à l’interchange","USD","USD","VI","VPDM","Visa CPS Card Not Present","0.01800000","0.100000000","295","0.05901180236","-10639.34000000","0.09494963341"
"Résumé de la qualification à l’interchange","USD","USD","MC","MCSF","MasterCard Consumer Credit Full UCAF","0.01950000","0.100000000","14","0.00272851296","-1400.00000000","0.008526125266"
"Résumé de la qualification à l’interchange","ARS","USD","MC","MHB2","MCInterregional Consumer Rate 3 Base - Core","0.01650000","0.000000000","450","0.0877022023","-8.70000000","5.298377844e-05"
"Résumé de la qualification à l’interchange","COP","USD","MC","MHB2","MCInterregional Consumer Rate 3 Base - Core","0.01650000","0.000000000","447","0.08711752095","4.63000000","-2.819711427e-05"
"Résumé de la qualification à l’interchange","MXN","USD","MC","MHB2","MCInterregional Consumer Rate 3 Base - Core","0.01650000","0.000000000","569","0.1108945625","-943.26000000","0.005744537799"
"Résumé de la qualification à l’interchange","PEN","USD","MC","MHB2","MCInterregional Consumer Rate 3 Base - Core","0.01650000","0.000000000","22","0.004287663224","-576.22000000","0.003509231358"
"Résumé de la qualification à l’interchange","USD","USD","MC","MHB2","MCInterregional Consumer Rate 3 Base - Core","0.01650000","0.000000000","6","0.001169362697","-18.12000000","0.0001103524213"
"Résumé de la qualification à l’interchange","USD","USD","MC","MHB4","MC Interregional Consumer Rate 3 Card Present Super Premium","0.02030000","0.000000000","198","0.03858896901","-56897.56000000","0.3465112313"
"Résumé de la qualification à l’interchange","USD","USD","MC","MIP","MasterCard International Commercial Purchasing","0.02000000","0.000000000","352","0.06860261158","-9344.79000000","0.05691060723"
"Résumé de la qualification à l’interchange","CLP","USD","MC","MIPU","MasterCard Interregional Commercial Premium Standard","0.02000000","0.000000000","449","0.08750730852","-1415.64000000","0.008621374265"
"Résumé de la qualification à l’interchange","USD","USD","MC","MIPU","MasterCard Interregional Commercial Premium Standard","0.02000000","0.000000000","17","0.003313194309","-170.00000000","0.001035315211"
"Résumé de la qualification à l’interchange","PEN","USD","MC","MM1","MasterCard Merit 1","0.01950000","0.100000000","326","0.06353537322","-13073.50000000","0.07961878476"
"Résumé de la qualification à l’interchange","USD","USD","MC","MM1","MasterCard Merit 1","0.01950000","0.100000000","1210","0.2358214773","-37151.38000000","0.2262552283"
"Résumé de la qualification à l’interchange","USD","USD","MC","MM1D","MasterCard Merit 1 Debit","0.01650000","0.150000000","715","0.1393490548","-28520.00000000","0.1736893518"
"Résumé de la qualification à l’interchange","PEN","USD","MC","MSI","MasterCard Service Industries","0.01150000","0.050000000","60","0.01169362697","-3733.80000000","0.02273917608"
"Résumé de la qualification à l’interchange","USD","USD","MC","MSI","MasterCard Service Industries","0.01150000","0.050000000","187","0.0364451374","-10438.17000000","0.06356938926"
"Résumé de la qualification à l’interchange","USD","USD","MC","MStd","MasterCard Standard","0.03150000","0.100000000","2","0.0003897875658","-200.00000000","0.001218017895"
"Résumé de la qualification à l’interchange","PEN","USD","MC","MTKV","MC Small Ticket Card Not Present Core","0.01950000","0.020000000","54","0.01052426428","-143.05000000","0.0008711872995"
"Résumé de la qualification à l’interchange","USD","USD","MC","MTKV","MC Small Ticket Card Not Present Core","0.01950000","0.020000000","53","0.01032937049","-171.64000000","0.001045302958"
"Résumé de la qualification à l’interchange","USD","USD","JC","D462","Discover Prime Submission Level E-commerce - Premium","0.02050000","0.100000000","235","0.9751037344","-7026.20000000","0.9940410168"
"Résumé de la qualification à l’interchange","USD","USD","JC","DPRP","Discover Prime Submission Level Recurring Payments - Premium","0.01450000","0.050000000","6","0.02489626556","-42.12000000","0.005958983181"
"Résumé de la qualification à l’interchange","USD","USD","DI","D460","Discover Prime Submission Level E-commerce - Rewards","0.02030000","0.100000000","44","0.1848739496","-792.00000000","0.1193378557"
"Résumé de la qualification à l’interchange","USD","USD","DI","D463","Discover Prime Submission Level E-commerce - Core","0.01910000","0.100000000","188","0.7899159664","-5814.50000000","0.8761236895"
"Résumé de la qualification à l’interchange","USD","USD","DI","DCRP","Discover Prime Submission Level Recurring Payments - Rewards","0.01350000","0.050000000","6","0.02521008403","-30.12000000","0.004538454816"
"Résumé de la qualification à l’interchange","USD","USD","DD","D811","Discover International Commercial","0.01900000","0.100000000","233","0.9748953975","-6393.70000000","0.9897644207"
"Résumé de la qualification à l’interchange","USD","USD","DD","DCSL","Discover Commercial Electronic Program","0.02450000","0.150000000","6","0.02510460251","-66.12000000","0.01023557932"
"Type de dossier","Identificateur de l’entité","Code de devise de la présentation","Code de devise de règlement","Code du mode de paiement","Numéro de commande de commerçant","Code de qualification d’interchange","Code de la raison de déclassement","Texte de la raison de déclassement","Numéro de compte","Date de dépôt","Montant","Numéro de référence de l’acquéreur","Type d’utilisation de la carte"
"Interchange Qualification Details","424018","USD","USD","DD","2b8CLmufl0Ezbk9wTwvBtj","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-29","-34.00000000","26201445302110123976632",""
"Interchange Qualification Details","424018","USD","USD","DD","EqxT6h1RvdmSc8JgEUm2N2","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-23","-34.00000000","26201445296110123324179",""
"Interchange Qualification Details","424018","USD","USD","DD","6bZ5c8RAlaQqal7pC2H3PX","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-27","-24.30000000","26201445300110123714878",""
"Interchange Qualification Details","424018","USD","USD","DD","PS613lBeleaaCQzNfaJ1e7","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-29","-22.00000000","26201445302110123954183",""
"Interchange Qualification Details","424018","USD","USD","DD","2EsDRSFaZIc1hPT1w1bB3j","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-23","-24.00000000","26201445296110123324153",""
"Interchange Qualification Details","424018","USD","USD","DD","0mTBYRxht83MTbiC1Y02vX","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-26","-24.30000000","26201445299110123664977",""
"Interchange Qualification Details","424018","USD","USD","DD","T3Ua7qU9sZAo4nxPwdhUdV","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-29","-24.00000000","26201445302110123976558",""
"Interchange Qualification Details","424018","USD","USD","DD","jATDHJI1VY24KCxTocyp8Q","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-24","-34.00000000","26201445297110123428391",""
"Interchange Qualification Details","424018","USD","USD","DD","hKnwbAxSKOKwOGcXWEonzF","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-27","-21.00000000","26201445300110123714894",""
"Interchange Qualification Details","424018","USD","USD","DD","lSgtv1ZrKzvejOKj4YoY8S","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-29","-24.00000000","26201445302110123979750",""
"Interchange Qualification Details","424018","USD","USD","DD","vsToBbHEc1z4fKcdzHZR2b","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-24","-24.00000000","26201445297110123463729",""
"Interchange Qualification Details","424018","USD","USD","DD","zTNRGyFe9gdxHeju3nv6fZ","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-27","-21.00000000","26201445300110123769104",""
"Interchange Qualification Details","424018","USD","USD","DD","gN9meptbE31FP1OdTlFReb","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-28","-34.20000000","26201445301110123845515",""
"Interchange Qualification Details","424018","USD","USD","DD","dlKzH0nYPRDQFZHhJk33Xn","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-27","-21.00000000","26201445300110123770961",""
"Interchange Qualification Details","424018","USD","USD","DD","D0oxPGSPA6E3MbIU2NmrRC","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-23","-34.00000000","26201445296110123234329",""
"Interchange Qualification Details","424018","USD","USD","DD","Xz2x1A1TPjfLR8XBNEsIiD","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-24","-34.20000000","26201445297110123428425",""
"Interchange Qualification Details","424018","USD","USD","DD","2F1rPpNFJaidZaKO1hP5Ta","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-27","-24.30000000","26201445300110123770953",""
"Interchange Qualification Details","424018","USD","USD","DD","nAqzVh2Jhry5CdhyJLxx2H","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-26","-34.20000000","26201445299110123666774",""
"Interchange Qualification Details","424018","USD","USD","DD","3ljDkA3NNYc3LvV5BeacY0","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-28","-24.30000000","26201445301110123845507",""
"Interchange Qualification Details","424018","USD","USD","DD","yoxJqAHTimfruT4pGSlGuj","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-24","-21.00000000","26201445297110123378786",""
"Interchange Qualification Details","424018","USD","USD","DD","6p3ydK0zNku9QIZXEKDLzg","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-23","-24.00000000","26201445296110123326125",""
"Interchange Qualification Details","424018","USD","USD","DD","jCGKVIH68DeecOmnwNL6VR","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-27","-34.00000000","26201445300110123770987",""
"Interchange Qualification Details","424018","USD","USD","DD","gieXlqtSvbY82L1z4X0qC","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-26","-22.00000000","26201445299110123663680",""
"Interchange Qualification Details","424018","USD","USD","DD","s12EGs6FdcpIV482JzJVeN","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-28","-34.00000000","26201445301110123845523",""
"Interchange Qualification Details","424018","USD","USD","DD","PtBF4VMZIWScy4Qc2PmPr3","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-24","-22.00000000","26201445297110123353110",""
"Interchange Qualification Details","424018","USD","USD","DD","ZbTToh23fA40hiwld8bDCo","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-29","-24.30000000","26201445302110123976574",""
"Interchange Qualification Details","424018","USD","USD","DD","ueGEOj1K93JL541C7ZcYF5","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-29","-21.00000000","26201445302110123976608",""
"Interchange Qualification Details","424018","USD","USD","DD","QTQeM6GX16arSyJPi2iQId","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-28","-24.30000000","26201445301110123864334",""
"Interchange Qualification Details","424018","USD","USD","DD","3RYEMYzMMGmtMemwvZ7PUn","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-24","-34.00000000","26201445297110123378810",""
"Interchange Qualification Details","424018","USD","USD","DD","tm20pFp5y41jX7CziE6x1E","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-29","-24.00000000","26201445302110123976582",""
"Interchange Qualification Details","424018","USD","USD","DD","m1mnWFychfR75gyWCdpHiO","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-26","-21.00000000","26201445299110123663953",""
"Interchange Qualification Details","424018","USD","USD","DD","kzRduu63ZWurM7Iyiq24Ee","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-23","-34.00000000","26201445296110123239898",""
"Interchange Qualification Details","424018","USD","USD","DD","PCymiSnf9QzejUT6IjDQXL","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-28","-34.20000000","26201445301110123864326",""
"Interchange Qualification Details","424018","USD","USD","DD","TstnlvXkudrNzWgxnWXlwP","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-27","-34.20000000","26201445300110123714902",""
"Interchange Qualification Details","424018","USD","USD","DD","fvAyuz61XszLKRV899ht1p","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-24","-24.00000000","26201445297110123378794",""
"Interchange Qualification Details","424018","USD","USD","DD","AMuZwo8DRcvEDg9JjqoDQY","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-23","-24.30000000","26201445296110123324195",""
"Interchange Qualification Details","424018","USD","USD","DD","mOxyhQTM27IyKZoisleoAX","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-26","-24.00000000","26201445299110123664951",""
"Interchange Qualification Details","424018","USD","USD","DD","J9tEiez0vZmMt2qOK89bOK","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-23","-24.30000000","26201445296110123326083",""
"Interchange Qualification Details","424018","USD","USD","DD","kyXkHMjjr88arE9Np09l4w","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-29","-34.00000000","26201445302110123979735",""
"Interchange Qualification Details","424018","USD","USD","DD","C0UpxU72X2mxGjkW2TBDX1","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-23","-24.00000000","26201445296110123234337",""
"Interchange Qualification Details","424018","USD","USD","DD","xG1H8wtVoYqxIIrkQKeLPN","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-24","-24.00000000","26201445297110123378042",""
"Interchange Qualification Details","424018","USD","USD","DD","UiOxl8hqMeDxspJRldsVRp","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-27","-24.00000000","26201445300110123714910",""
"Interchange Qualification Details","424018","USD","USD","DD","dKalxOdW5qSZoiGLUxkrST","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-24","-21.00000000","26201445297110123428409",""
"Interchange Qualification Details","424018","USD","USD","DD","SdYBntWh4xcKyP33lGpRns","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-27","-34.20000000","26201445300110123769096",""
"Interchange Qualification Details","424018","USD","USD","DD","jg41IFjWkaPGRrAaH2Ln0O","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-27","-34.00000000","26201445300110123714886",""
"Interchange Qualification Details","424018","USD","USD","DD","SQCGzjSypZvKIZ6wfR8ji7","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-24","-24.30000000","26201445297110123428417",""
"Interchange Qualification Details","424018","USD","USD","DD","4kifD0ZPBKHDMSUYtHRLJg","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-27","-34.00000000","26201445300110123769088",""
"Interchange Qualification Details","424018","USD","USD","DD","bNU84dUotR7Ug8JtWNDLl7","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-28","-22.00000000","26201445301110123823959",""
"Interchange Qualification Details","424018","USD","USD","DD","CDtjnyWFPwxLV0ox66Ma6C","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-24","-24.30000000","26201445297110123378828",""
"Interchange Qualification Details","424018","USD","USD","DD","rydqctNGuoXjVgmv3CYhNu","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-23","-34.20000000","26201445296110123234345",""
"Interchange Qualification Details","424018","USD","USD","DD","NUj0gislHzhtjdGXn0HWUj","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-23","-21.00000000","26201445296110123234303",""
"Interchange Qualification Details","424018","USD","USD","DD","nCW31622TIJWimK3llUEdG","D811","-1","Non configuré - ne s’applique pas","XXXXXXXXXX8936","2025-10-23","-21.00000000","26201445296110123324187",""
"Interchange Qualification Details","424018","USD","USD","DI","AIdauWVkvyuu8wxFxlbXZA","D460","136","Entièrement valide - transaction commerciale en ligne","601100XXXXXX6667","2025-10-23","-18.00000000","26201445296010123234198",""
"Interchange Qualification Details","424018","USD","USD","DI","tdpfkWxX4efhBBr3SvNeNb","D460","136","Entièrement valide - transaction commerciale en ligne","601100XXXXXX6667","2025-10-24","-18.00000000","26201445297010123378689",""
"Interchange Qualification Details","424018","USD","USD","DI","OgSCcz8nYajmKrHhh93NqZ","D460","136","Entièrement valide - transaction commerciale en ligne","601100XXXXXX6667","2025-10-26","-18.00000000","26201445299010123663914",""
"Interchange Qualification Details","424018","USD","USD","DI","Fxil6qC1nIc5jaGMuEciFZ","D460","136","Entièrement valide - transaction commerciale en ligne","601100XXXXXX6667","2025-10-23","-18.00000000","26201445296010123325988",""
"Interchange Qualification Details","424018","USD","USD","DI","CeiMlfDfX7w2whh8vUqhlT","D460","136","Entièrement valide - transaction commerciale en ligne","601100XXXXXX6667","2025-10-27","-18.00000000","26201445300010123714789",""
"Interchange Qualification Details","424018","USD","USD","DI","E5pIGMT9P1qTtgg2pclVg5","D460","136","Entièrement valide - transaction commerciale en ligne","601100XXXXXX6667","2025-10-29","-18.00000000","26201445302010123976402",""
"Interchange Qualification Details","424018","USD","USD","DI","QmXeHPBxcHi8X4A1wzXsBk","D460","136","Entièrement valide - transaction commerciale en ligne","601100XXXXXX6667","2025-10-23","-18.00000000","26201445296010123324064",""
"Interchange Qualification Details","424018","USD","USD","DI","2jI52rKAQzKqlGkoOps78N","D460","136","Entièrement valide - transaction commerciale en ligne","601100XXXXXX6667","2025-10-23","-18.00000000","26201445296010123239817",""
"Interchange Qualification Details","424018","USD","USD","DI","2nwsFZC6silhBzfMxfYC1X","D460","136","Entièrement valide - transaction commerciale en ligne","601100XXXXXX6667","2025-10-28","-18.00000000","26201445301010123864237",""
"Interchange Qualification Details","424018","USD","USD","DI","4KeWrSKe5X5G65bhdGeU1K","D460","136","Entièrement valide - transaction commerciale en ligne","601100XXXXXX6667","2025-10-24","-18.00000000","26201445297010123428336",""
"Interchange Qualification Details","424018","USD","USD","DI","4tamroJ4FhZmZUcpTGZt6U","D460","136","Entièrement valide - transaction commerciale en ligne","601100XXXXXX6667","2025-10-27","-18.00000000","26201445300010123720570",""
"Interchange Qualification Details","424018","USD","USD","DI","ReXaVhvjULEkSJPMoTdHmj","D460","136","Entièrement valide - transaction commerciale en ligne","601100XXXXXX6667","2025-10-28","-18.00000000","26201445301010123845384",""
"Interchange Qualification Details","424018","USD","USD","DI","y8eZtFAKtwvawoCXJP8ezt","D460","136","Entièrement valide - transaction commerciale en ligne","601100XXXXXX6667","2025-10-24","-18.00000000","26201445297010123377913",""
"Interchange Qualification Details","424018","USD","USD","DI","qPKfn0pkbV8NnNA1Yp0Irj","D460","136","Entièrement valide - transaction commerciale en ligne","601100XXXXXX6667","2025-10-27","-18.00000000","26201445300010123770849",""
"Interchange Qualification Details","424018","USD","USD","DI","KW9rbj3JVAZr2cS2Dhf97P","D460","136","Entièrement valide - transaction commerciale en ligne","601100XXXXXX6667","2025-10-27","-18.00000000","26201445300010123768991",""
"Interchange Qualification Details","424018","USD","USD","DI","wxCI9fgFoJxhSwH1zqy4vO","D463","136","Entièrement valide - transaction commerciale en ligne","601101XXXXXX6011","2025-10-23","-36.40000000","26201445296010123234214",""
"Interchange Qualification Details","424018","USD","USD","DI","XDSTbUQblTsl8yxQARe9Lj","D463","136","Entièrement valide - transaction commerciale en ligne","601101XXXXXX6011","2025-10-27","-36.40000000","26201445300010123735222",""
"Interchange Qualification Details","424018","USD","USD","DI","UOUYE3ykXoGRKQpf5K74er","D463","136","Entièrement valide - transaction commerciale en ligne","601101XXXXXX6011","2025-10-23","-36.00000000","26201445296010123234206",""
"Interchange Qualification Details","424018","USD","USD","DI","NHIkdGKHO7edKWbySIgkr7","D463","136","Entièrement valide - transaction commerciale en ligne","601101XXXXXX6011","2025-10-24","-36.00000000","26201445297010123378671",""
"Interchange Qualification Details","424018","USD","USD","DI","3IkNy7zzjS3QFCzVmNecjA","D463","136","Entièrement valide - transaction commerciale en ligne","601101XXXXXX6011","2025-10-26","-36.40000000","26201445299010123663922",""
"Interchange Qualification Details","424018","USD","USD","DI","PNmVD2lJTuGOmA3MSq5asR","D463","136","Entièrement valide - transaction commerciale en ligne","601101XXXXXX6011","2025-10-29","-36.40000000","26201445302010123979661",""
"Interchange Qualification Details","424018","USD","USD","DI","8mUg6sCmgxgOwnG8pQlnl","D463","136","Entièrement valide - transaction commerciale en ligne","601101XXXXXX6011","2025-10-27","-22.00000000","26201445300010123693777",""
"Interchange Qualification Details","424018","USD","USD","DI","EJ7eT3A9Byg0UMHdS3tbIj","D463","136","Entièrement valide - transaction commerciale en ligne","601101XXXXXX6011","2025-10-27","-26.50000000","26201445300010123735214",""
"Interchange Qualification Details","424018","USD","USD","DI","zkVdqJco6IEPcTi7Zd5cuE","D463","136","Entièrement valide - transaction commerciale en ligne","601101XXXXXX6011","2025-10-27","-36.00000000","26201445300010123720554",""
"Interchange Qualification Details","424018","USD","USD","DI","9FgzmVc0D6Hi9LKI6uGRl8","D463","136","Entièrement valide - transaction commerciale en ligne","601101XXXXXX6011","2025-10-23","-26.50000000","26201445296010123326002",""
"Interchange Qualification Details","424018","USD","USD","DI","MKReBSHLpeasfEbbl3MeCT","D463","136","Entièrement valide - transaction commerciale en ligne","601101XXXXXX6011","2025-10-27","-36.00000000","26201445300010123714755",""
"Interchange Qualification Details","424018","USD","USD","DI","OYCgknLvgzBPBzqSl3Spai","D463","136","Entièrement valide - transaction commerciale en ligne","601101XXXXXX6011","2025-10-27","-26.00000000","26201445300010123714797",""
"Interchange Qualification Details","424018","USD","USD","DI","w2jEUWaYS5swwzwKXiF7DQ","D463","136","Entièrement valide - transaction commerciale en ligne","601101XXXXXX6011","2025-10-23","-36.40000000","26201445296010123325996",""
"Interchange Qualification Details","424018","USD","USD","DI","UGM1orkKfbp7IUSiV7Kb7T","D463","136","Entièrement valide - transaction commerciale en ligne","601101XXXXXX6011","2025-10-24","-26.50000000","26201445297010123428344",""
"Interchange Qualification Details","424018","USD","USD","DI","qP5sjBrcumVK9D69A3FzSd","D463","136","Entièrement valide - transaction commerciale en ligne","601101XXXXXX6011","2025-10-23","-36.40000000","26201445296010123324056",""
"Interchange Qualification Details","424018","USD","USD","DI","NajHmgPcESKUUMiSYL2CBT","D463","136","Entièrement valide - transaction commerciale en ligne","601101XXXXXX6011","2025-10-28","-36.00000000","26201445301010123845392",""
"Interchange Qualification Details","424018","USD","USD","DI","cmiCMcEboPGrQ34Oy8Hryg","D463","136","Entièrement valide - transaction commerciale en ligne","601101XXXXXX6011","2025-10-24","-36.00000000","26201445297010123377905",""
"Interchange Qualification Details","424018","USD","USD","DI","w2FXI6ZhFC34nEKYoQ9AFP","D463","136","Entièrement valide - transaction commerciale en ligne","601101XXXXXX6011","2025-10-24","-26.50000000","26201445297010123378697",""
"Interchange Qualification Details","424018","USD","USD","DI","e05gJ1dNW9WzpvbDzxbx38","D463","136","Entièrement valide - transaction commerciale en ligne","601101XXXXXX6011","2025-10-29","-36.00000000","26201445302010123976360",""
"Interchange Qualification Details","424018","USD","USD","DI","P7exWUzuey5CwstYnjn4N6","D463","136","Entièrement valide - transaction commerciale en ligne","601101XXXXXX6011","2025-10-29","-26.50000000","26201445302010123976378",""
"Interchange Qualification Details","424018","USD","USD","DI","CbTps9MgbufUpeVvUkvevA","D463","136","Entièrement valide - transaction commerciale en ligne","601101XXXXXX6011","2025-10-27","-26.50000000","26201445300010123770823",""
"Interchange Qualification Details","424018","USD","USD","DI","0kg179AQEjilVXuP5nDfnJ","D463","136","Entièrement valide - transaction commerciale en ligne","601101XXXXXX6011","2025-10-27","-26.00000000","26201445300010123720562",""
"Interchange Qualification Details","424018","USD","USD","DI","3FIOfciGYucfSV8sO1GUhH","D463","136","Entièrement valide - transaction commerciale en ligne","601101XXXXXX6011","2025-10-24","-36.40000000","26201445297010123378663",""
"Interchange Qualification Details","424018","USD","USD","DI","VSEy1U6Za1QzCx0EzwH2DV","D463","136","Entièrement valide - transaction commerciale en ligne","601101XXXXXX6011","2025-10-23","-26.00000000","26201445296010123324072",""
"Interchange Qualification Details","424018","USD","USD","DI","0F6RSwa1LAemGV0ETDGIwa","D463","136","Entièrement valide - transaction commerciale en ligne","601101XXXXXX6011","2025-10-29","-26.50000000","26201445302010123976428",""
"Interchange Qualification Details","424018","USD","USD","DI","9eVLfz2X5TZG4EWVrzkMw7","D463","136","Entièrement valide - transaction commerciale en ligne","601101XXXXXX6011","2025-10-29","-26.00000000","26201445302010123976394",""
"Interchange Qualification Details","424018","USD","USD","DI","yWZgwYpsJW0DuY8c4Wid5a","D463","136","Entièrement valide - transaction commerciale en ligne","601101XXXXXX6011","2025-10-29","-26.00000000","26201445302010123979687",""
"Interchange Qualification Details","424018","USD","USD","DI","qQtzkJxpGn6q8uhCD35ANB","D463","136","Entièrement valide - transaction commerciale en ligne","601101XXXXXX6011","2025-10-28","-26.00000000","26201445301010123845418",""
