Identificateur de l’entité=424017,"Nom de l’entité=UPG_Auto_Testing1",Fréquence=ponctuel
Identificateur de l’entité=424017,"Nom de l’entité=UPG_Auto_Testing1",Nom du type de rapport=Détailsdelasoumission,Fréquence=ponctuel,Du [date]=2025-10-23,AU [date]=2025-10-30,Date de génération=2025-11-10,Durée d’une génération=15:13:50
"Date d’activité","Code de type d’entité","Identificateur de l’entité","Numéro de commande de commerçant","Code du mode de paiement","Code de devise de la présentation","Code de devise de règlement","Taux de change","Numéro d’instruction de transfert de fonds","Montant de la transaction dans la devise de présentation","Montant de la transaction en devise de règlement","Montant du dépôt réglé","Frais d’évaluation et d’interchange","Ajustements de la retenue de l’impôt de réserve","Ajustements de la rétrofacturation","Frais d’escompte","Ajustements de retours ECP","Autres ajustements","Frais de traitement","Ajustements des réserves","Autres","Activité financière nette"
"2025-10-23","TD","446851","Nk9ALZs9UfYETwyGmiPv6U","DD","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.02400000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.19150000"
"2025-10-24","TD","446851","0Vz6z0NkovdlHvvMEtWcsN","DD","USD","USD","1.000000000","4385280","34.00000000","34.00000000","34.00000000","-1.26210000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","32.55290000"
"2025-10-23","TD","446851","P2xABvmhbhnaHtcZBlIpL6","DD","USD","USD","1.000000000","4385280","24.30000000","24.30000000","24.30000000","-0.93812000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","23.17688000"
"2025-10-24","TD","446851","naJtZtvFF4tiFhhenSNxF4","DD","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.02400000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.19150000"
"2025-10-24","TD","446851","Qe1C4RMbdhckvQgUNirLVV","DD","USD","USD","1.000000000","4385280","34.00000000","34.00000000","34.00000000","-1.26210000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","32.55290000"
"2025-10-24","TD","446851","yYEf4EQuLP5mTGc7hblDzW","DD","USD","USD","1.000000000","4385280","24.00000000","24.00000000","24.00000000","-0.92810000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","22.88690000"
"2025-10-27","TD","446851","HC4CMfi5tmtcvkKUy3s3fC","DD","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","-0.02400000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.19150000"
"2025-10-27","TD","446851","2HvhxkEevDT2YL59mea8m1","DD","USD","USD","1.000000000","4385280","34.00000000","34.00000000","34.00000000","-1.26210000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","32.55290000"
"2025-10-24","TD","446851","kelsk4JWzK9FPYNZComfQo","DD","USD","USD","1.000000000","4385280","24.30000000","24.30000000","24.30000000","-0.93812000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.18500000","0.00000000","0.00000000","23.17688000"
"2025-10-27","TD","446851","93wKoxmYRmapFZnUf89nGv","AX","USD","USD","1.000000000","4385280","70.00000000","70.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-25","TD","446851","w09Afsc7bfbjMLT6Tp2cY4","AX","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.16750000"
"2025-10-24","TD","446851","uOONsx0HPdL6JAHqZGtmry","AX","USD","USD","1.000000000","4385280","25.40000000","25.40000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-24","TD","446851","tzrC2qIdxCUOpKmMa1gJh0","AX","USD","USD","1.000000000","4385280","35.30000000","35.30000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-27","TD","446851","s5kNRVXnVLqlXs0hlM4rpN","AX","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"2025-10-27","TD","446851","U5NFg9zpybRu7cFP9uD9ou","AX","USD","USD","1.000000000","4385280","25.40000000","25.40000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-23","TD","446851","AFPpxQZNSTRGSxfnMD0shx","AX","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.55250000","0.00000000","0.00000000","-0.55250000"
"2025-10-27","TD","446851","gNZ3EDgMZ1nuXZsiaCkux9","AX","USD","USD","1.000000000","4385280","70.00000000","70.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-24","TD","446851","xvmWIvRQBVGAyzhR0bCKzp","AX","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.16750000"
"2025-10-24","TD","446851","zkKWQA7hBUnEQ5YjyzeWBo","AX","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"2025-10-29","TD","446851","oeaE4dHmvTgv1kf6J4xysB","AX","USD","USD","1.000000000","4385280","70.00000000","70.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-23","TD","446851","JUDnodfwVvjqmQKCyVogWI","AX","USD","USD","1.000000000","4385280","140.00000000","140.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-27","TD","446851","wjIGCewBV6ZTkq7x6gUsTv","AX","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"2025-10-24","TD","446851","Dfp6S3Boia3XAwwQCTyiY6","AX","USD","USD","1.000000000","4385280","25.40000000","25.40000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-27","TD","446851","XmrWwl1r8sXowOi3BJoLFy","AX","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.16750000"
"2025-10-27","TD","446851","nDrMqwItRbrXNtTiJGoKBz","AX","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"2025-10-27","TD","446851","6DdozB4iCkqOvyWAeXwTJX","AX","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.16750000"
"2025-10-24","TD","446851","z7wSWrkydKkbob5djnZ6v1","AX","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"2025-10-28","TD","446851","H0FbemVw7gZdRaiIg2kEuq","AX","USD","USD","1.000000000","4385280","25.00000000","25.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-27","TD","446851","d6CCaUsgZDXyp5epSaaSVx","AX","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.16750000"
"2025-10-26","TD","446851","gfg8mp8hyiWa5f0DrVFStm","AX","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"2025-10-28","TD","446851","QbGQb4dMow8DqSfAevGKwk","AX","USD","USD","1.000000000","4385280","170.00000000","170.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-27","TD","446851","hhLbYQ71hmBvou6s9ewhGk","AX","USD","USD","1.000000000","4385280","35.30000000","35.30000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.11750000","0.00000000","0.00000000","-0.11750000"
"2025-10-27","TD","446851","99LJr8d5n6ZPVFiLgOGMq0","AX","USD","USD","1.000000000","4385280","25.00000000","25.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-24","TD","446851","AQU3zOakBRAq9zn8x3ov6a","AX","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.55250000","0.00000000","0.00000000","-0.55250000"
"2025-10-23","TD","446851","ruVqW0VvYffCunb8IoWhtR","AX","USD","USD","1.000000000","4385280","90.00000000","90.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.11750000","0.00000000","0.00000000","-0.11750000"
"2025-10-27","TD","446851","Tmx7PGAkirrV3Sj01ociXc","AX","USD","USD","1.000000000","4385280","25.40000000","25.40000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-25","TD","446851","h6BLj5wLhl94R4GHRNlJJm","AX","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.16750000"
"2025-10-29","TD","446851","5VfYkhMu3T8cB1SABtpZB5","AX","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.16750000"
"2025-10-23","TD","446851","VZvJdmqYZGv2sTU9OQgMH9","AX","USD","USD","1.000000000","4385280","100.00000000","100.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.11750000","0.00000000","0.00000000","-0.11750000"
"2025-10-24","TD","446851","Hd6lw6ct9D7BndRKmQdLyA","AX","USD","USD","1.000000000","4385280","25.40000000","25.40000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-27","TD","446851","mWr8t4ptXN5NGGvVtJgamA","AX","USD","USD","1.000000000","4385280","35.00000000","35.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-29","TD","446851","J5unnEAwtwVS9hipJM39Sr","AX","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"2025-10-27","TD","446851","ohCOM5OL9SV5Fg7lJ7bbyb","AX","USD","USD","1.000000000","4385280","35.30000000","35.30000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-24","TD","446851","Dl5oUhu9nwsP4KrsZqicbz","AX","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.16750000"
"2025-10-27","TD","446851","ROZsh5AbzoL2iZiADirrG6","AX","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.16750000"
"2025-10-27","TD","446851","59VTmAJUXFywLxYQD6S6Bb","AX","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.55250000","0.00000000","0.00000000","-0.55250000"
"2025-10-26","TD","446851","PLfzC0A8E3Q88GdFaySs0l","AX","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.16750000"
"2025-10-27","TD","446851","3WlwjUMK7laKyrZjezQYtl","AX","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"2025-10-28","TD","446851","2ZCW66s4LKPygDq2saMsCR","AX","USD","USD","1.000000000","4385280","80.00000000","80.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-24","TD","446851","WksJ27nejTq8EptTOqoWFz","AX","USD","USD","1.000000000","4385280","150.00000000","150.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-27","TD","446851","DnRLGTP9sYRwW3smiHfWFP","AX","USD","USD","1.000000000","4385280","35.30000000","35.30000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-27","TD","446851","yQMbYnYf21ajfmlmufX1Iw","AX","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"2025-10-23","TD","446851","sjeYfRJHyCPPhBmINR3xMf","AX","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.23500000","0.00000000","0.00000000","-0.23500000"
"2025-10-25","TD","446851","1IpfxBl0svSnaBodwIHF1M","AX","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.16750000"
"2025-10-27","TD","446851","wep7cUJc0nGz4C0e6fZ9t6","AX","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"2025-10-24","TD","446851","HDjcwXJ0UMJrflcc5dHhO7","AX","USD","USD","1.000000000","4385280","35.30000000","35.30000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-24","TD","446851","U7NIT8atH1T7ZtLU7HEHf9","AX","USD","USD","1.000000000","4385280","35.00000000","35.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-24","TD","446851","cDKTNTOkU4wfvr4CeKo6sy","AX","USD","USD","1.000000000","4385280","35.00000000","35.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-23","TD","446851","vhB1la6xRcK2Zy89DGf9EK","AX","USD","USD","1.000000000","4385280","25.40000000","25.40000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-27","TD","446851","kB7SozWIgrR9rWNcT3Miz1","AX","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.55250000","0.00000000","0.00000000","-0.55250000"
"2025-10-27","TD","446851","jCxt2kkldrPlcLGNICCr6B","AX","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"2025-10-28","TD","446851","9XkZMj9267sj8OEEP2sxLZ","AX","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"2025-10-27","TD","446851","5sZ7eFavybiL0xoYSpTywi","AX","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.16750000"
"2025-10-28","TD","446851","svViWqtDP8qArGLbVf4xRV","AX","USD","USD","1.000000000","4385280","140.00000000","140.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-27","TD","446851","MhZMA2ebt2uP7t7Z5hqQ0w","AX","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.16750000"
"2025-10-24","TD","446851","LsCRW1KcOpXbIRLQjkw9Gq","AX","USD","USD","1.000000000","4385280","35.30000000","35.30000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-23","TD","446851","r2p9HycrOFt05L3CEzVH2y","AX","USD","USD","1.000000000","4385280","120.00000000","120.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-27","TD","446851","wfpblHm0axXkIXgGvRHL6y","AX","USD","USD","1.000000000","4385280","25.40000000","25.40000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-26","TD","446851","vY9q7fs83MWeXK7nCTQrao","AX","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.16750000"
"2025-10-27","TD","446851","gctrXd7O3kNmmPaX0wCaTF","AX","USD","USD","1.000000000","4385280","35.00000000","35.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-27","TD","446851","3Vewgjw8GRSxUCJL34mPO0","AX","USD","USD","1.000000000","4385280","120.00000000","120.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-24","TD","446851","SZ6C0ia7e2qceaSDrNkr0Q","AX","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.16750000"
"2025-10-27","TD","446851","ixCLfniWgtTbSlkvt7fisM","AX","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.55250000","0.00000000","0.00000000","-0.55250000"
"2025-10-27","TD","446851","KOVg5gBFiH3UDVWFmdJjgS","AX","USD","USD","1.000000000","4385280","90.00000000","90.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.11750000","0.00000000","0.00000000","-0.11750000"
"2025-10-24","TD","446851","GLzWTOWglRc3jv1Usv2T0e","AX","USD","USD","1.000000000","4385280","25.40000000","25.40000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-23","TD","446851","piOh6RJiqN2AQYJq9QArBV","AX","USD","USD","1.000000000","4385280","150.00000000","150.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-23","TD","446851","HfNZnEKXWLe4IW1NnsW6TC","AX","USD","USD","1.000000000","4385280","35.30000000","35.30000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.11750000","0.00000000","0.00000000","-0.11750000"
"2025-10-23","TD","446851","XMgS9ChEQGyw3ru2RlestL","AX","USD","USD","1.000000000","4385280","25.00000000","25.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.11750000","0.00000000","0.00000000","-0.11750000"
"2025-10-24","TD","446851","O2uW0Mls5CBi6i7vGaaWb4","AX","USD","USD","1.000000000","4385280","70.00000000","70.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-24","TD","446851","OSPXu2KrXCo23vttmJ97L2","AX","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.16750000"
"2025-10-23","TD","446851","5BHC1jFZ8wunmi6Y7ReeJN","AX","USD","USD","1.000000000","4385280","90.00000000","90.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-23","TD","446851","7r1IrAFgFIqglk4vNWrzYL","AX","USD","USD","1.000000000","4385280","35.00000000","35.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-28","TD","446851","ukKLE7uhQ4MGaKfqEGtsOa","AX","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.16750000"
"2025-10-27","TD","446851","eCdmSYgQUYXjCnycsBWYqF","AX","USD","USD","1.000000000","4385280","70.00000000","70.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-27","TD","446851","nAFISlDriRVhY8FkLGhcVE","AX","USD","USD","1.000000000","4385280","35.30000000","35.30000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-24","TD","446851","VyHrdm5X3mXGkhNkTBko61","AX","USD","USD","1.000000000","4385280","25.00000000","25.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-23","TD","446851","vMaRz10jCHhF0UBHuqXsms","AX","USD","USD","1.000000000","4385280","140.00000000","140.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-23","TD","446851","IKQmTTmLaJIi4OGKnZRVkb","AX","USD","USD","1.000000000","4385280","110.00000000","110.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-26","TD","446851","KOVg5gBFiH3UDVWFmdJjgS","AX","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.16750000"
"2025-10-27","TD","446851","KBxKkdfw4RdONdqiTUzyih","AX","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.16750000"
"2025-10-23","TD","446851","GhqyVxcgvVKRl3XdRUzJlr","AX","USD","USD","1.000000000","4385280","170.00000000","170.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-26","TD","446851","3gpyCOucJE3pGtrMOK7twn","AX","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.31750000","0.00000000","0.00000000","-0.31750000"
"2025-10-27","TD","446851","qGCBfX1KrQRR2JUdMjkd03","AX","USD","USD","1.000000000","4385280","140.00000000","140.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-27","TD","446851","gkbLEneLSnMiJOFDeSBBcX","AX","USD","USD","1.000000000","4385280","25.00000000","25.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-23","TD","446851","sfKC8J3eLJJjx7UtSyUtnu","AX","USD","USD","1.000000000","4385280","70.00000000","70.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-27","TD","446851","GbqkE6SrORAqGUgLAeE6sK","AX","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.16750000"
"2025-10-24","TD","446851","KD9KDbK0LEmjrrqRcYHsbe","AX","USD","USD","1.000000000","4385280","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.16750000"
"2025-10-24","TD","446851","I1Z6Ru65dQJoRxpJL91d2l","AX","USD","USD","1.000000000","4385280","70.00000000","70.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
"2025-10-27","TD","446851","2gvrFtT7FxnQHsVyPQR2o4","AX","USD","USD","1.000000000","4385280","35.00000000","35.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.28500000","0.00000000","0.00000000","-0.28500000"
