BEGIN,EntityId=418553,Frequency=adhoc
EntityId=418553,ReportTypeName=SubmissionDetails,Frequency=adhoc,FromDate=2025-03-03,ToDate=2025-03-04,GenerationDate=2025-03-13,GenerationTime=19:28:16
Submission Date,Presentment Currency Code,Settlement Currency Code,Transaction Division External Identifier,Payment Method Code,Merchant Order Number,Account Number,Credit Card Expiration Year Month Number,Transaction Amount in Presentment Currency,Merchant Action Code,Action Type Code Text,Authorization Date,Country of Issuance,Transaction Type Code,Transaction Type Text,Merchant Category Code,Digital Token Method Code,Digital Wallet Brand,Interchange Qualification Code,Interchange Unit Fee,Fee Rate,Total Interchange Amount,Total Assessment Amount,Other Debit Passthrough Fees,Merchant Information Description,Surcharge Amount,Bank Sort Code,Card Usage Type
3/3/2025,USD,USD,418554,VI,xSlj3f1OTGutzgWEWNsluQ,444442XXXXXX4440,25-Jun,10,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.515,-0.1169,0,N,,,1
3/3/2025,USD,USD,418554,VI,34Y28OCK9Ab05zLkduwtUN,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2421,0,N,,,1
3/3/2025,USD,USD,418554,VI,vQpBQOmqT9Xk6drggyjGFA,444442XXXXXX4440,25-Jun,10,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.515,-0.1169,0,N,,,1
3/3/2025,USD,USD,418554,VI,xaZHtAYrS0OY3ZWJ6Gn9cA,444442XXXXXX4440,25-Jun,10,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.515,-0.1169,0,N,,,1
3/3/2025,USD,USD,418554,VI,NQcOImuwRd2Qk1Uk1ADYnA,444442XXXXXX4440,25-Jun,21000.2,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-661.7063,-29.50318,0,N,,,1
3/3/2025,USD,USD,418554,VI,axQhCmuFR8XG3u0BBqwc4g,444442XXXXXX4440,25-Jun,10,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.515,-0.1169,0,N,,,1
3/3/2025,USD,USD,418554,VI,1006345150,491699XXXXXX2017,26-Jan,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.103584,0,N,,,1
3/3/2025,USD,USD,418554,VI,I1aFN8t8RXmvcy6YaZ8RYA,444442XXXXXX4440,25-Jun,10,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.515,-0.1161,0,N,,,1
3/3/2025,USD,USD,418554,VI,B9ptDk6VRBOf78B7wQNyvg,444442XXXXXX4440,25-Jun,5,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.3575,-0.1099,0,N,,,1
3/3/2025,USD,USD,418554,VI,YEjFCHE7SpmuXYKYzX7Byw,444442XXXXXX4440,25-Jun,10,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.515,-0.1169,0,N,,,1
3/3/2025,USD,USD,418554,VI,rNenW65270DK3awdifG1Yr,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2429,0,N,,,1
3/3/2025,USD,USD,418554,VI,1004456335,491699XXXXXX2017,25-Sep,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.103584,0,N,,,1
3/3/2025,USD,USD,418554,VI,MtpqRNz6asvtftKgjsE11J,476134XXXXXX0050,25-May,20,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,4899,3,,VCEB,0.1,0.018,-0.46,-0.0301,0,N,,,1
3/3/2025,USD,USD,418554,VI,XOvc3bnQTk6lByoomb5Jjw,444442XXXXXX4440,25-Jun,15,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.6725,-0.1231,0,N,,,1
3/3/2025,USD,USD,418554,VI,2xgCKwPWx4jIQrs519gaK1,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2429,0,N,,,1
3/3/2025,USD,USD,418554,VI,81ffSNU4M3vvieq780Jcvt,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2429,0,N,,,1
3/3/2025,USD,USD,418554,VI,u65UYhOKtlHCKRau2xuLE1,489537XXXXXX1988,May-32,18,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,4899,3,,VCEB,0.1,0.018,-0.424,-0.0273,0,N,,,1
3/3/2025,USD,USD,418554,VI,1004200093,424242XXXXXX4242,25-Nov,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.103584,0,N,,,1
3/3/2025,USD,USD,418554,VI,qPOXY20kQCmURWn2eRYyjA,444442XXXXXX4440,25-Jun,21000.2,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-661.7063,-29.50318,0,N,,,1
3/3/2025,USD,USD,418554,VI,1005302513,491699XXXXXX2017,25-Jul,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.103584,0,N,,,1
3/3/2025,USD,USD,418554,VI,1004889749,424242XXXXXX4242,25-Sep,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.103584,0,N,,,1
3/3/2025,USD,USD,418554,VI,0IxZb81rRsCFGqGlyv0MwQ,444442XXXXXX4440,25-Jun,10,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.515,-0.1169,0,N,,,1
3/3/2025,USD,USD,418554,VI,ois9VzLj64cpWO8ZLY4KkN,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2429,0,N,,,1
3/3/2025,USD,USD,418554,VI,UdjB6nWNdQXJqtfHjJbeVc,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2429,0,N,,,1
3/3/2025,USD,USD,418554,VI,wwRKaI0RRlm1uXfd1WgoJQ,444442XXXXXX4440,25-Jun,5,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.3575,-0.1099,0,N,,,1
3/3/2025,USD,USD,418554,VI,W8L6RIYHTBS0toIKzYbBQw,444442XXXXXX4440,25-Jun,155,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-5.0825,-0.3199,0,N,,,1
3/3/2025,USD,USD,418554,VI,1000066343,424242XXXXXX4242,25-Nov,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.103584,0,N,,,1
3/3/2025,USD,USD,418554,VI,5wQNRVP85oOTpFqeVLO2GP,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2429,0,N,,,1
3/3/2025,USD,USD,418554,VI,tIScRpHuQH6vcFfFjhkAYQ,444442XXXXXX4440,25-Jun,10,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.515,-0.1169,0,N,,,1
3/3/2025,USD,USD,418554,VI,TafmRzQIQ7yByeLbP15Yxw,444442XXXXXX4440,25-Jun,15,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.6725,-0.1231,0,N,,,1
3/3/2025,USD,USD,418554,VI,1008454369,491699XXXXXX2017,25-Jul,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.103584,0,N,,,1
3/3/2025,USD,USD,418554,VI,PBKbN1FTTjuPty9vh6OQ2A,444442XXXXXX4440,25-Jun,10,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.515,-0.1169,0,N,,,1
3/3/2025,USD,USD,418554,VI,1006162636,424242XXXXXX4242,Dec-43,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.104384,0,N,,,1
3/3/2025,USD,USD,418554,VI,1006411365,411234XXXXXX4113,25-Mar,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.103584,0,N,,,1
3/3/2025,USD,USD,418554,VI,1006753624,424242XXXXXX4242,25-Sep,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.104384,0,N,,,1
3/3/2025,USD,USD,418554,VI,MQl5rjFOTlOGepzXECUpNg,444442XXXXXX4440,25-Jun,-5,RF,REFUND,3/2/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5968,0,,VRCM,0,-0.0235,0.1175,-0.022,0,N,,,1
3/3/2025,USD,USD,418554,VI,LxSanUXoXS4sMX0sXgJ6VW,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2429,0,N,,,1
3/3/2025,USD,USD,418554,VI,Ta5kPiJ7QZenI0wataOTSg,444442XXXXXX4440,25-Jun,5,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.3575,-0.1099,0,N,,,1
3/3/2025,USD,USD,418554,VI,9naXVlqBG8kLNnekZd3dI5,476134XXXXXX0050,25-May,30,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,4899,3,,VCEB,0.1,0.018,-0.64,-0.0441,0,N,,,1
3/3/2025,USD,USD,418554,VI,AgHRP0OixhJaC11JjOIDf0,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2429,0,N,,,1
3/3/2025,USD,USD,418554,VI,gQMNoYyLamJwiIYCsYKOgd,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2421,0,N,,,1
3/3/2025,USD,USD,418554,VI,n0JA1vGio3DM8df4AdGo5s,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2429,0,N,,,1
3/3/2025,USD,USD,418554,VI,pAXyRNs8aZmk7mjHAkGGQ6,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2429,0,N,,,1
3/3/2025,USD,USD,418554,VI,1006382424,424242XXXXXX4242,26-Feb,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.104384,0,N,,,1
3/3/2025,USD,USD,418554,VI,gaG6yqHiIXdHR33xs9Z8hN,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2429,0,N,,,1
3/3/2025,USD,USD,418554,VI,hzFJM7v3ToqxUvLQhKJidg,444442XXXXXX4440,25-Jun,-5,RF,REFUND,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5968,0,,VRCM,0,-0.0235,0.1175,-0.022,0,N,,,1
3/3/2025,USD,USD,418554,VI,1001957742,424242XXXXXX4242,26-Feb,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.104384,0,N,,,1
3/3/2025,USD,USD,418554,VI,zktZ20MnABna19dDsdVobV,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2421,0,N,,,1
3/3/2025,USD,USD,418554,VI,YoLXT5sbTL6rhV8N2ibzGA,444442XXXXXX4440,25-Jun,-5,RF,REFUND,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5968,0,,VRCM,0,-0.0235,0.1175,-0.022,0,N,,,1
3/3/2025,USD,USD,418554,VI,sgx4a2FWOaDpTUjdxYIALs,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2421,0,N,,,1
3/3/2025,USD,USD,418554,VI,fnUR29FoSliVVc0S8XIfKA,444442XXXXXX4440,25-Jun,10,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.515,-0.1169,0,N,,,1
3/3/2025,USD,USD,418554,VI,1005097960,424242XXXXXX4242,25-Nov,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.104384,0,N,,,1
3/3/2025,USD,USD,418554,VI,1001016803,424242XXXXXX4242,25-Aug,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.104384,0,N,,,1
3/3/2025,USD,USD,418554,VI,1007171742,424242XXXXXX4242,25-Nov,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.104384,0,N,,,1
3/3/2025,USD,USD,418554,VI,cWFawXRqSGGDC0kESRB1XQ,444442XXXXXX4440,Apr-45,155,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-5.0825,-0.3199,0,N,,,1
3/3/2025,USD,USD,418554,VI,1001960569,424242XXXXXX4242,25-Mar,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.104384,0,N,,,1
3/3/2025,USD,USD,418554,VI,1000722679,424242XXXXXX4242,26-Jan,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.104384,0,N,,,1
3/3/2025,USD,USD,418554,VI,1006933184,424242XXXXXX4242,25-Oct,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.103584,0,N,,,1
3/3/2025,USD,USD,418554,VI,tHfOWCpTqKYqSrMYL05vgu,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2429,0,N,,,1
3/3/2025,USD,USD,418554,VI,OzWtyzVuCiJI71gonq0Jy4,489537XXXXXX1988,May-32,18,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,4899,3,,VCEB,0.1,0.018,-0.424,-0.0281,0,N,,,1
3/3/2025,USD,USD,418554,VI,MiarikD1QwO9HnwxJaIpZg,444442XXXXXX4440,25-Jun,10,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.515,-0.1169,0,N,,,1
3/3/2025,USD,USD,418554,VI,1007142272,424242XXXXXX4242,25-Aug,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.104384,0,N,,,1
3/3/2025,USD,USD,418554,VI,rjEd7pNS2GW03VV9i89Rd7,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2429,0,N,,,1
3/3/2025,USD,USD,418554,VI,Yz2KC97KmNJmx70TO60W66,476134XXXXXX0050,25-May,-20,RF,REFUND,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5968,3,,VRCN,0,-0.0205,0.41,-0.022,0,N,,,1
3/3/2025,USD,USD,418554,VI,1005158434,411234XXXXXX4113,25-Mar,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.104384,0,N,,,1
3/3/2025,USD,USD,418554,VI,y5b7YGpfSKeplJjOcGMF1w,444442XXXXXX4440,25-Jun,5,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.3575,-0.1099,0,N,,,1
3/3/2025,USD,USD,418554,VI,1001635017,424242XXXXXX4242,26-Feb,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.103584,0,N,,,1
3/3/2025,USD,USD,418554,VI,W7vjynlWT3yy4AmyzVVnbg,444442XXXXXX4440,25-Jun,115,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.8225,-0.2639,0,N,,,1
3/3/2025,USD,USD,418554,VI,2oJsoVQKTd2JuIODf0UXfw,444442XXXXXX4440,25-Jun,155,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-5.0825,-0.3199,0,N,,,1
3/3/2025,USD,USD,418554,VI,bZvDT4rjTgOkJRqBS9Nb6w,444442XXXXXX4440,25-Jun,10,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.515,-0.1169,0,N,,,1
3/3/2025,USD,USD,418554,VI,Q6tlwEX3TVG8x2dF3EpAcg,444442XXXXXX4440,25-Jun,130,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-4.295,-0.2849,0,N,,,1
3/3/2025,USD,USD,418554,VI,3OZIO4tFSCe0xnnYXNZTfQ,444442XXXXXX4440,25-Jun,-5,RF,REFUND,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5968,0,,VRCM,0,-0.0235,0.1175,-0.022,0,N,,,1
3/3/2025,USD,USD,418554,VI,1008591655,424242XXXXXX4242,26-Feb,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.104384,0,N,,,1
3/3/2025,USD,USD,418554,VI,PVE2H18sRXK78IPJcrvWqA,444442XXXXXX4440,25-Jun,10,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.515,-0.1169,0,N,,,1
3/3/2025,USD,USD,418554,VI,1003718678,491699XXXXXX2017,25-Aug,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.103584,0,N,,,1
3/3/2025,USD,USD,418554,VI,kTGumx1a6cdOtRygFS5tI3,476134XXXXXX0050,25-May,20,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,4899,3,,VCEB,0.1,0.018,-0.46,-0.0309,0,N,,,1
3/3/2025,USD,USD,418554,VI,1005115122,491699XXXXXX2017,26-Jan,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.103584,0,N,,,1
3/3/2025,USD,USD,418554,VI,AxkOLghy9nicMKm2etiU6V,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2429,0,N,,,1
3/3/2025,USD,USD,418554,VI,kz44Y3AMSzy4Xw06ZhR4GQ,444442XXXXXX4440,25-Jun,10,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.515,-0.1169,0,N,,,1
3/3/2025,USD,USD,418554,VI,1006821988,491699XXXXXX2017,25-Oct,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.103584,0,N,,,1
3/3/2025,USD,USD,418554,VI,VxtajFXYSwifHBYK2ESxYQ,444442XXXXXX4440,25-Jun,-5,RF,REFUND,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5968,0,,VRCM,0,-0.0235,0.1175,-0.022,0,N,,,1
3/3/2025,USD,USD,418554,VI,1001475793,411234XXXXXX4113,25-Jun,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.104384,0,N,,,1
3/3/2025,USD,USD,418554,VI,1004811608,491699XXXXXX2017,26-Feb,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.103584,0,N,,,1
3/3/2025,USD,USD,418554,VI,KVawzEjA3jgYMkQoxfLqsK,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2429,0,N,,,1
3/3/2025,USD,USD,418554,VI,1001248039,491699XXXXXX2017,25-Jun,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.103584,0,N,,,1
3/3/2025,USD,USD,418554,VI,1008525202,424242XXXXXX4242,25-Aug,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.103584,0,N,,,1
3/3/2025,USD,USD,418554,VI,WtMeSFbISRuimFsMo5ULAg,444442XXXXXX4440,25-Jun,130,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-4.295,-0.2849,0,N,,,1
3/3/2025,USD,USD,418554,VI,1005713349,424242XXXXXX4242,26-Jan,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.104384,0,N,,,1
3/3/2025,USD,USD,418554,VI,bll2ipaLTiXWwkCi6FusMg,444442XXXXXX4440,25-Jun,15,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.6725,-0.1231,0,N,,,1
3/3/2025,USD,USD,418554,VI,1006704901,491699XXXXXX2017,25-Oct,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.103584,0,N,,,1
3/3/2025,USD,USD,418554,VI,vC30YVaPTX28DkKMf4hTag,444442XXXXXX4440,25-Jun,-5,RF,REFUND,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5968,0,,VRCM,0,-0.0235,0.1175,-0.022,0,N,,,1
3/3/2025,USD,USD,418554,VI,1003939134,424242XXXXXX4242,25-Jul,1927.8,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-60.8257,-2.80102,0,N,,,1
3/3/2025,USD,USD,418554,VI,7OhnphdhSLKCXSE4DijDMg,444442XXXXXX4440,25-Jun,10,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.515,-0.1169,0,N,,,1
3/3/2025,USD,USD,418554,VI,1002685605,424242XXXXXX4242,25-Dec,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.103584,0,N,,,1
3/3/2025,USD,USD,418554,VI,C4j721M6ZzhkBPBqn5wKbL,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2429,0,N,,,1
3/3/2025,USD,USD,418554,VI,JKQ1c601SxuNpNeM6MSRrw,444442XXXXXX4440,25-Jun,5,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.3575,-0.1099,0,N,,,1
3/3/2025,USD,USD,418554,VI,CjXhNZvUSs6CohuWwawQ0Q,444442XXXXXX4440,25-Jun,10,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.515,-0.1169,0,N,,,1
3/3/2025,USD,USD,418554,VI,1fp5iQ12pD29CfYykqjJ0B,444442XXXXXX4440,25-Jun,100,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-3.35,-0.2429,0,N,,,1
3/3/2025,USD,USD,418554,VI,0Nmj8p3tRkGCzUYamOD3zQ,444442XXXXXX4440,25-Jun,5,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.3575,-0.1091,0,N,,,1
3/3/2025,USD,USD,418554,VI,A4mp8MQdTWSZAFnq1DTZqA,444442XXXXXX4440,25-Jun,500,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-15.95,-0.8029,0,N,,,1
3/3/2025,USD,USD,418554,VI,1007172622,411234XXXXXX4113,25-Jul,1.06,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V105,0.1,0.0315,-0.13339,-0.104384,0,N,,,1
3/3/2025,USD,USD,418554,VI,0IAuwhUKQbqQi5T4tfMPcA,444442XXXXXX4440,25-Jun,155,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-5.0825,-0.3199,0,N,,,1
3/3/2025,USD,USD,418554,VI,ScatClC1Qly64TwhqGc1Xw,444442XXXXXX4440,25-Jun,10,DP,SALE,3/3/2025,US,7,ECI Indicator - Channel Encrypted Transaction,5962,0,,V148,0.2,0.0315,-0.515,-0.1169,0,N,,,1
