Identificateur de l’entité=424017,"Nom de l’entité=UPG_Auto_Testing1",Fréquence=ponctuel
Identificateur de l’entité=424017,"Nom de l’entité=UPG_Auto_Testing1",Nom du type de rapport=Détailsdesfrais,Fréquence=ponctuel,Du [date]=2025-10-08,AU [date]=2025-10-30,Date de génération=2025-11-17,Durée d’une génération=11:10:51
"Date d’activité","Code de type d’entité","Identificateur de l’entité","Code du mode de paiement","Numéro de commande de commerçant","Code de devise de la présentation","Code de devise de règlement","Taux de change","Texte de la catégorie de transfert de fonds","Identificateur de transfert de fonds","Numéro d’instruction de transfert de fonds","Date d’entrée en vigueur du transfert de fonds","Numéro de référence de l’acquéreur","Numéro de compte","Code de remboursement de la vente","Code de type d’action","Numéro de compte bancaire sécurisé","Montant de présentation","Montant de présentation en devise de règlement","Montant net des ventes réglées","Frais d’évaluation et d’interchange","Ajustements de la retenue de l’impôt de réserve","Ajustements de la rétrofacturation","Frais d’escompte","Ajustements de retours ECP","Autres ajustements","Frais de traitement","Ajustements des réserves","Autres frais","Activité financière nette"
"2025-10-09","TD","425316","VI","AUTO-8437189","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","411234XXXXXX4113","S","AUTH","34876997","100.00000000","100.00000000","0.00000000","-0.02800000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16800000","0.00000000","0.00000000","-0.19600000"
"2025-10-09","TD","425316","VI","AUTO-1548864","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","74692165279100877390337","411234XXXXXX4113","R","REFUND","34876997","-100.00000000","-100.00000000","-100.00000000","2.02666667","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01666667","0.00000000","0.00000000","-97.99000000"
"2025-10-09","TD","425316","VI","AUTO-7534589","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","411234XXXXXX4113","S","SALE","34876997","30.00000000","30.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"2025-10-09","TD","425316","VI","AUTO-8354477","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","411234XXXXXX4113","S","SALE","34876997","50.00000000","50.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"2025-10-09","TD","425316","VI","AUTO-7391719","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","411234XXXXXX4113","S","SALE","34876997","100.00000000","100.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"2025-10-09","TD","425316","VI","OrbMfcSplit","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","24692165279100877390308","411234XXXXXX4113","S","SALE","34876997","50.00000000","50.00000000","50.00000000","-3.01230769","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01769231","0.00000000","0.00000000","46.97000000"
"2025-10-09","TD","425316","VI","AUTO-9044562","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","411234XXXXXX4113","S","AUTH","34876997","5.00000000","5.00000000","0.00000000","-0.02800000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16800000","0.00000000","0.00000000","-0.19600000"
"2025-10-09","TD","425316","VI","OrbMfcFull","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","24692165279100877390241","411234XXXXXX4113","S","SALE","34876997","100.00000000","100.00000000","100.00000000","-3.01230769","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01769231","0.00000000","0.00000000","96.97000000"
"2025-10-09","TD","425316","VI","AUTO-2589963","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","411234XXXXXX4113","S","SALE","34876997","100.00000000","100.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"2025-10-09","TD","425316","VI","AUTO-4673178","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","411014XXXXXX4115","S","AUTH","34876997","100.00000000","100.00000000","0.00000000","-0.04750000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21500000"
"2025-10-09","TD","425316","VI","AUTO-6298835","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","24692165279100877441267","411234XXXXXX4113","S","SALE","34876997","100.00000000","100.00000000","100.00000000","-2.04250000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","97.94000000"
"2025-10-09","TD","425316","VI","charlTILDE~2testforAtC","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","411014XXXXXX4115","S","AUTH","34876997","100.00000000","100.00000000","0.00000000","-0.04750000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21500000"
"2025-10-09","TD","425316","VI","AUTO-548545","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","411234XXXXXX4113","S","AUTH","34876997","100.00000000","100.00000000","0.00000000","-0.02800000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16800000","0.00000000","0.00000000","-0.19600000"
"2025-10-09","TD","425316","VI","AQUESTION?2test1forAtC","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","24692165279100877441317","411014XXXXXX4115","S","SALE","34876997","100.00000000","100.00000000","100.00000000","-3.59200000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01800000","0.00000000","0.00000000","96.39000000"
"2025-10-09","TD","425316","VI","AUTO-1016140","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","24692165279100877386546","411234XXXXXX4113","S","SALE","34876997","100.00000000","100.00000000","100.00000000","-1.28900000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01800000","0.00000000","0.00000000","98.69300000"
"2025-10-09","TD","425316","VI","AUTO-4686467","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","24692165279100877441366","411234XXXXXX4113","S","SALE","34876997","3.00000000","3.00000000","3.00000000","-1.28900000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01800000","0.00000000","0.00000000","1.69300000"
"2025-10-09","TD","425316","VI","AUTO-9472739","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","411234XXXXXX4113","R","REFUND","34876997","-100.00000000","-100.00000000","-200.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-200.00000000"
"2025-10-09","TD","425316","VI","","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","","","OTHER","34876997","","","0.00000000","-3.47000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-16.42000000","0.00000000","0.00000000","-19.89000000"
"2025-10-09","TD","425316","VI","charCOMMA,2testforAtC","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","411014XXXXXX4115","S","AUTH","34876997","100.00000000","100.00000000","0.00000000","-0.04750000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21500000"
"2025-10-09","TD","425316","VI","AUTO-5110251","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","24692165279100876774239","411234XXXXXX4113","S","SALE","34876997","100.00000000","100.00000000","100.00000000","-3.49500000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.02000000","0.00000000","0.00000000","96.48500000"
"2025-10-09","TD","425316","VI","AUTO-2464867","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","411234XXXXXX4113","S","AUTH","34876997","100.00000000","100.00000000","0.00000000","-0.02666667","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16666667","0.00000000","0.00000000","-0.19333334"
"2025-10-09","TD","425316","VI","AUTO-7359006","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","24692165279100877441226","411014XXXXXX4115","S","SALE","34876997","100.00000000","100.00000000","100.00000000","-3.59200000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01800000","0.00000000","0.00000000","96.39000000"
"2025-10-09","TD","425316","VI","AUTO-7488683","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","411234XXXXXX4113","S","AUTH","34876997","100.00000000","100.00000000","0.00000000","-0.02800000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16800000","0.00000000","0.00000000","-0.19600000"
"2025-10-09","TD","425316","VI","AUTO-365835","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","411234XXXXXX4113","S","AUTH","34876997","100.00000000","100.00000000","0.00000000","-0.02750000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.19500000"
"2025-10-09","TD","425316","VI","AUTO-1056055","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","411234XXXXXX4113","S","AUTH","34876997","5.00000000","5.00000000","0.00000000","-0.02666667","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16666667","0.00000000","0.00000000","-0.19333334"
"2025-10-09","TD","425316","VI","AUTO-8308781","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","74692165279100877440124","411014XXXXXX4115","R","REFUND","34876997","-100.00000000","-100.00000000","-100.00000000","1.75800000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01800000","0.00000000","0.00000000","-98.26000000"
"2025-10-09","TD","425316","VI","AUTO-8458476","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","24692165279100877386520","411234XXXXXX4113","S","SALE","34876997","100.00000000","100.00000000","100.00000000","-2.04250000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","97.94000000"
"2025-10-09","TD","425316","VI","AUTO-1199934","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","74692165279100877390329","411234XXXXXX4113","R","REFUND","34876997","-100.00000000","-100.00000000","-100.00000000","2.02666667","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01666667","0.00000000","0.00000000","-97.99000000"
"2025-10-09","TD","425316","VI","FLWRBRACKET{OPENtorAtC","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","411014XXXXXX4115","S","AUTH","34876997","100.00000000","100.00000000","0.00000000","-0.04750000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21500000"
"2025-10-09","TD","425316","VI","AUTO-9610013","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","411014XXXXXX4115","S","AUTH","34876997","80.00000000","80.00000000","0.00000000","-0.04714286","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16714286","0.00000000","0.00000000","-0.21428572"
"2025-10-09","TD","425316","VI","AUTO-1653178","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","24692165279100877390217","411234XXXXXX4113","S","SALE","34876997","100.00000000","100.00000000","100.00000000","-3.01230769","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01769231","0.00000000","0.00000000","96.97000000"
"2025-10-09","TD","425316","VI","AUTO-3447188","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","411234XXXXXX4113","S","AUTH","34876997","5.00000000","5.00000000","0.00000000","-0.05800000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.33800000","0.00000000","0.00000000","-0.39600000"
"2025-10-09","TD","425316","VI","AUTO-147359","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","24692165279100876774247","411234XXXXXX4113","S","SALE","34876997","100.00000000","100.00000000","100.00000000","-3.49500000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.02000000","0.00000000","0.00000000","96.48500000"
"2025-10-09","TD","425316","VI","OPENSQUARE[test1forAtC","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","411014XXXXXX4115","S","AUTH","34876997","100.00000000","100.00000000","0.00000000","-0.04714286","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16714286","0.00000000","0.00000000","-0.21428572"
"2025-10-09","TD","425316","VI","AUTO-7359006","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","411014XXXXXX4115","R","AUTH","34876997","-100.00000000","-100.00000000","0.00000000","-0.01000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.15000000","0.00000000","0.00000000","-0.16000000"
"2025-10-09","TD","425316","VI","AUTO-7301278","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","411234XXXXXX4113","S","AUTH","34876997","100.00000000","100.00000000","0.00000000","-0.03000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.17000000","0.00000000","0.00000000","-0.20000000"
"2025-10-09","TD","425316","VI","AUTO-3321210","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","24692165279100877441259","411234XXXXXX4113","S","SALE","34876997","5.00000000","5.00000000","5.00000000","-1.28900000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01800000","0.00000000","0.00000000","3.69300000"
"2025-10-09","TD","425316","VI","CLOSEDSQUARE]testorAtC","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","411014XXXXXX4115","S","AUTH","34876997","100.00000000","100.00000000","0.00000000","-0.04750000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.21500000"
"2025-10-09","TD","425316","VI","AUTO-2937389","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","24692165279100877441408","411234XXXXXX4113","S","SALE","34876997","100.00000000","100.00000000","100.00000000","-1.28900000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01800000","0.00000000","0.00000000","98.69300000"
"2025-10-09","TD","425316","VI","cBACKSLASH[2testforAtC","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","74692165279100877440108","411014XXXXXX4115","R","REFUND","34876997","-100.00000000","-100.00000000","-100.00000000","1.75800000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01800000","0.00000000","0.00000000","-98.26000000"
"2025-10-09","TD","425316","VI","AUTO-7301278","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","24692165279100877441309","411234XXXXXX4113","S","SALE","34876997","100.00000000","100.00000000","100.00000000","-1.28900000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01800000","0.00000000","0.00000000","98.69300000"
"2025-10-09","TD","425316","VI","AUTO-3321210","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","411234XXXXXX4113","S","AUTH","34876997","5.00000000","5.00000000","0.00000000","-0.02800000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16800000","0.00000000","0.00000000","-0.19600000"
"2025-10-09","TD","425316","VI","cBACKSLASH2testforAtC","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","411014XXXXXX4115","S","AUTH","34876997","100.00000000","100.00000000","0.00000000","-0.09428572","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.33428572","0.00000000","0.00000000","-0.42857144"
"2025-10-09","TD","425316","VI","AUTO-2890711","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","24692165279100877386678","411234XXXXXX4113","S","SALE","34876997","7.00000000","7.00000000","7.00000000","-1.28900000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01800000","0.00000000","0.00000000","5.69300000"
"2025-10-09","TD","425316","VI","AUTO-1020436","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","411234XXXXXX4113","S","AUTH","34876997","100.00000000","100.00000000","0.00000000","-0.02800000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16800000","0.00000000","0.00000000","-0.19600000"
"2025-10-09","TD","425316","VI","AUTO-365835","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","24692165279100877441382","411234XXXXXX4113","S","SALE","34876997","100.00000000","100.00000000","100.00000000","-2.04333333","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01666667","0.00000000","0.00000000","97.94000000"
"2025-10-09","TD","425316","VI","AUTO-4405842","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","24692165279100877441275","411014XXXXXX4115","S","SALE","34876997","100.00000000","100.00000000","100.00000000","-3.59200000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01800000","0.00000000","0.00000000","96.39000000"
"2025-10-09","TD","425316","VI","AUTO-7254353","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","24692165279100877441200","405501XXXXXX1111","S","SALE","34876997","5.00000000","5.00000000","5.00000000","-0.25000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.02000000","0.00000000","0.00000000","4.73000000"
"2025-10-09","TD","425316","VI","AUTO-2747593","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","24692165279100877386504","411234XXXXXX4113","S","SALE","34876997","100.00000000","100.00000000","100.00000000","-1.28900000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01800000","0.00000000","0.00000000","98.69300000"
"2025-10-09","TD","425316","VI","AQUESTION?2test1forAtC","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","411014XXXXXX4115","S","AUTH","34876997","100.00000000","100.00000000","0.00000000","-0.09500000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.33500000","0.00000000","0.00000000","-0.43000000"
"2025-10-09","TD","425316","VI","AQUESTION?2test1forAtC","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","74692165279100877440116","411014XXXXXX4115","R","REFUND","34876997","-100.00000000","-100.00000000","-100.00000000","1.75800000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01800000","0.00000000","0.00000000","-98.26000000"
"2025-10-09","TD","425316","VI","","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","","R","OTHER","34876997","","","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"2025-10-09","TD","425316","VI","AQUESTION?2test1forAtC","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","411014XXXXXX4115","R","AUTH","34876997","-100.00000000","-100.00000000","0.00000000","-0.01000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.15000000","0.00000000","0.00000000","-0.16000000"
"2025-10-09","TD","425316","VI","AUTO-1684556","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","24692165279100877441358","411014XXXXXX4115","S","SALE","34876997","100.00000000","100.00000000","100.00000000","-3.59200000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01800000","0.00000000","0.00000000","96.39000000"
"2025-10-09","TD","425316","VI","AUTO-4405842","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","411014XXXXXX4115","S","AUTH","34876997","100.00000000","100.00000000","0.00000000","-0.04714286","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16714286","0.00000000","0.00000000","-0.21428572"
"2025-10-09","TD","425316","VI","AUTO-2593761","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","24692165279100877386512","411234XXXXXX4113","S","SALE","34876997","5.00000000","5.00000000","5.00000000","-1.28900000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01800000","0.00000000","0.00000000","3.69300000"
"2025-10-09","TD","425316","VI","AUTO-2890711","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","24692165279100877386660","411234XXXXXX4113","S","SALE","34876997","3.00000000","3.00000000","3.00000000","-1.28900000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01800000","0.00000000","0.00000000","1.69300000"
"2025-10-09","TD","425316","VI","AUTO-548545","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","24692165279100877441341","411234XXXXXX4113","S","SALE","34876997","100.00000000","100.00000000","100.00000000","-2.04250000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01750000","0.00000000","0.00000000","97.94000000"
"2025-10-09","TD","425316","VI","AUTO-7545898","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","477777XXXXXX7778","S","AUTH","34876997","100.00000000","100.00000000","0.00000000","-0.02750000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16750000","0.00000000","0.00000000","-0.19500000"
"2025-10-09","TD","425316","VI","AUTO-4686467","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","411234XXXXXX4113","S","AUTH","34876997","5.00000000","5.00000000","0.00000000","-0.02800000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16800000","0.00000000","0.00000000","-0.19600000"
"2025-10-09","TD","425316","VI","AUTO-6527765","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","411234XXXXXX4113","S","AUTH","34876997","100.00000000","100.00000000","0.00000000","-0.02800000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16800000","0.00000000","0.00000000","-0.19600000"
"2025-10-09","TD","425316","VI","ACCPERIOD.2test1forAtC","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","411014XXXXXX4115","S","AUTH","34876997","100.00000000","100.00000000","0.00000000","-0.04714286","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16714286","0.00000000","0.00000000","-0.21428572"
"2025-10-09","TD","425316","VI","AUTO-4670403","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","411234XXXXXX4113","S","SALE","34876997","50.00000000","50.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"2025-10-09","TD","425316","VI","AUTO-8308781","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","411014XXXXXX4115","R","AUTH","34876997","-100.00000000","-100.00000000","0.00000000","-0.01000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.15000000","0.00000000","0.00000000","-0.16000000"
"2025-10-09","TD","425316","VI","AUTO-698245","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","411234XXXXXX4113","S","AUTH","34876997","100.00000000","100.00000000","0.00000000","-0.02800000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16800000","0.00000000","0.00000000","-0.19600000"
"2025-10-09","TD","425316","VI","AUTO-7127759","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","411234XXXXXX4113","S","AUTH","34876997","100.00000000","100.00000000","0.00000000","-0.02800000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.16800000","0.00000000","0.00000000","-0.19600000"
"2025-10-09","TD","425316","VI","AUTO-7734867","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","24692165279100877386710","411234XXXXXX4113","S","SALE","34876997","100.00000000","100.00000000","100.00000000","-2.04333333","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01666667","0.00000000","0.00000000","97.94000000"
"2025-10-09","TD","425316","MC","AUTO-878011","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","55432865279100500188644","549999XXXXXX8882","S","SALE","34876997","5.00000000","5.00000000","5.00000000","-0.13000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.02000000","0.00000000","0.00000000","4.85000000"
"2025-10-09","TD","425316","MC","OrbMfcFull","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","55432865279100500191499","511100XXXXXX1128","S","SALE","34876997","100.00000000","100.00000000","100.00000000","-2.97545454","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01727273","0.00000000","0.00000000","97.00727273"
"2025-10-09","TD","425316","MC","OrbMfcFull","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","55432865279100500191549","511100XXXXXX1128","S","SALE","34876997","100.00000000","100.00000000","100.00000000","-2.97545454","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01727273","0.00000000","0.00000000","97.00727273"
"2025-10-09","TD","425316","MC","AUTO-116662","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","511234XXXXXX5114","S","SALE","34876997","100.00000000","100.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"2025-10-09","TD","425316","MC","AUTO-2083633","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","","511100XXXXXX1128","S","SALE","34876997","100.00000000","100.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000"
"2025-10-09","TD","425316","MC","AUTO-5203131","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","55432865279100500220710","511100XXXXXX1128","S","SALE","34876997","30.00000000","30.00000000","30.00000000","-1.25769230","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01769231","0.00000000","0.00000000","28.72461539"
"2025-10-09","TD","425316","MC","OrbMfcUnder","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","55432865279100500191523","511100XXXXXX1128","S","SALE","34876997","80.00000000","80.00000000","80.00000000","-2.97545454","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01727273","0.00000000","0.00000000","77.00727273"
"2025-10-09","TD","425316","MC","AUTO-8063137","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","55432865279100499850816","549999XXXXXX8882","S","SALE","34876997","100.00000000","100.00000000","100.00000000","-2.19000000","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.02000000","0.00000000","0.00000000","97.79000000"
"2025-10-09","TD","425316","MC","AUTO-2533251","USD","USD","1.000000000","Transfert de fonds en vigueur","1136595901","4385280","2025-10-08","55432865279100500220819","511100XXXXXX1128","S","SALE","34876997","5.00000000","5.00000000","5.00000000","-1.25769230","0.00000000","0.00000000","0.00000000","0.00000000","0.00000000","-0.01769231","0.00000000","0.00000000","3.72461539"
